name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"1,389,807,336","1,318,519,146","1,457,960,730","1,387,637,733","1,128,047,678","880,764,144","683,431,460","793,336,992","447,761,451","390,845,321","278,924,252","330,973,981","176,167,304","164,447,830","201,726,975","130,615,642","187,821,859","447,082,283","455,295,315","426,672,406","381,422,383","104,144,657","130,278,912","75,490,200","44,822,306","50,065,443","50,064,000","51,898,000","18,906,000","33,376,000","52,448,000","76,288,000"
EnterpriseValue,"1,366,864,336","1,307,735,146","1,464,719,730","1,474,582,733","1,294,374,678","1,023,312,144","718,007,460","792,715,992","458,207,451","409,508,321","304,814,252","369,762,483","238,224,091","169,547,054","216,526,371","164,695,319","226,064,959","442,295,789","450,508,821","427,638,951","402,007,605","141,617,938","180,596,523","139,447,301","121,834,394","133,267,366","98,264,000","81,498,000","56,006,000","73,176,000","93,048,000","91,488,000"
PeRatio,"17.44","15.68","17.676","22.274","79.506","27.585","22.838","29.487","19.53","20.286","23.042","19.495","19.836","29.971","24.51","27","20.804","18.961","21.133","21.422","23.04","10.931","15.278","16.327",,,"13.125","14.103","22.222","21.875","550","133.333"
ForwardPeRatio,,,,,"24.57","21.097","17.575","27.1","17.794","20.284","22.422","14.225","11.236","14.556","19.011",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.495","0.948","0.749","0.971","1.267",,,,,,,,,,,,,,,,,
PsRatio,"2.866","2.749","3.209","4.166","6.119","3.665","3.006","3.527","2.128","1.991","1.529","1.732","1.041","1.177","1.426","0.979","1.402","2.912","3.06","3.16","2.947","0.905","1.179","0.726","0.448","0.628","0.798","0.882","0.373","0.564","1.663","2.451"
PbRatio,"2.708","2.624","2.849","3.27","3.191","2.647","2.335","3.059","2.001","2","1.615","2.06","1.251","1.269","1.646","1.161","1.779","3.455","4.138","5.174","5.8","2.137","3.233","2.402","1.637","1.935","1.889","2.286","0.995","1.738","2.963","4.335"
EnterprisesValueRevenueRatio,"2.726","2.608","3.065","3.73","7.019","4.107","2.988","3.436","2.111","2.025","1.623","1.959","1.459","1.26","1.525","1.232","1.599","2.767","2.964","3.059","3.105","1.221","1.626","1.334","1.256","1.69","1.572","1.379","1.045","1.37","2.556","3.364"
EnterprisesValueEBITDARatio,"8.681","8.306","9.457","11.493","39.711","18.794","12.499","14.207","8.583","8.446","7.612","7.852","7.3","7.324","7.927","7.566","9.061","10.058","10.704","10.283","11.144","5.024","6.521","5.716","6.145","11.374","7.737","6.174","5.491","7.104","30.015","16.337"
