name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,670,444,968","1,068,032,956","847,155,346","932,008,000","2,161,896,040","624,030,000","535,597,920","462,298,006","126,069,707","179,516,400"
EnterpriseValue,"1,263,687,968","632,863,956","424,764,346","395,916,000","1,851,909,040","381,404,000","354,440,920","368,535,006","58,809,707","138,284,400"
PbRatio,"4.205","2.484","2.02","1.746","7.054","2.672","3.067","5.183","1.98","4.751"
EnterprisesValueEBITDARatio,"-8.412","-4.213","-3.15","-3.057","-20.842","-6.097","-5.96","-10.677","-2.182","-6.141"
