name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,313,151,238","1,197,634,971","1,060,389,121","1,312,217,474","800,699,175","1,084,621,238","937,864,505","1,190,191,640","20,868,694","19,896,752"
EnterpriseValue,"2,110,728,238","2,084,138,971","1,803,949,121","2,224,230,474","1,865,013,175","2,047,883,238","1,794,058,505","1,931,057,640","20,843,694","19,871,752"
PeRatio,"26.639","34.6","15.186",,,,"44.938",,,
ForwardPeRatio,"15.974","13.532","9.891","263.158",,,"27.624","24.51",,
PsRatio,"1.475","1.426","1.322","2.934","2.22","1.703","1.425","15.269",,
PbRatio,"2.367","2.033","1.448","2.103","1.257","1.316","1.099","1.95","0.317","0.302"
EnterprisesValueRevenueRatio,"2.159","2.132","2.107","4.16","6.827","3.218","2.908","3.451","0.04","0.045"
EnterprisesValueEBITDARatio,"8.259","8.155","9.314","39.86","-18.871","16.461","10.762","16.704","0.158","0.175"
