name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,018,792,541","972,953,333","768,290,953","981,992,050","783,140,274","1,020,600,267","863,355,429"
EnterpriseValue,,,,,,"2,604,483,292","1,307,874,674"
PeRatio,"8.262","7.176","9.084","6.914",,"15.264","19.878"
ForwardPeRatio,,,,"11.099","8.937","12.019","8.688"
PegRatio,,,,"1.009",,,
PsRatio,"7.383","6.505","8.021","7.203",,"16.728","19.037"
PbRatio,"0.896","0.859","0.701","0.893","0.746","1.002","0.977"
EnterprisesValueRevenueRatio,"18.874",,,,,"27.499","66.108"
EnterprisesValueEBITDARatio,"21.907",,,,,,"25.819"
