name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"31,353,529,539","30,470,276,537","23,798,104,860","35,749,659,000","23,487,912,000","16,982,544,000","11,231,478,000","14,159,760,017","14,159,379,563","13,219,619,000","9,655,878,000","8,422,071,000","6,516,048,000","4,690,692,080","4,364,560,000","3,898,318,000","3,349,686,648","4,715,892,000","5,062,820,000","4,937,593,450","3,773,830,000","3,383,450,000","3,292,019,759","3,498,784,259","4,086,662,764","3,263,815,792","5,088,762,107","5,321,922,082","4,626,895,538","3,407,342,998","2,001,726,519","2,047,889,359","1,562,874,880","1,304,083,918","1,319,703,413","786,026,001","663,630,399","593,523,548","467,691,879","423,384,091"
EnterpriseValue,"36,847,929,539","36,059,076,537","29,438,504,860","39,194,159,000","26,329,712,000","20,021,744,000","13,610,578,000","16,550,860,017","16,890,879,563","14,443,819,000","11,095,478,000","9,734,371,000","8,099,948,000","5,624,192,080","5,244,760,000","4,969,318,000","4,510,786,648","6,021,592,000","5,515,720,000","5,503,693,450","4,375,930,000","4,167,650,000","4,186,019,759","4,221,184,259","5,181,301,764","4,140,815,792","5,915,062,107","5,621,922,082","4,943,495,538","3,675,142,998","2,133,126,519","2,163,989,359","1,671,774,880","1,319,483,918","1,410,703,413","921,626,001","685,430,399","615,323,548","494,491,879","450,984,091"
PeRatio,"57.486","58.6","33.802","51.821","53.418",,"25.307","26.619","29.932","32.564","29.09","27.747","24.826","21.764","19.14","16.88","12.689","18","19.426","21.006","15.787","18.702","16.768","28.75","17.703","15.202","25.662","28.126","25.103","23.233","17.583","33.384","19.832","24.053","20.313","19.512","17.846","19.271","18.229","18.345"
ForwardPeRatio,"32.258","29.94","24.096","33.333","28.902","23.753",,"18.282","19.685","22.573","18.904","18.282","17.825","14.164","13.908",,"38.76",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.054","1.414","1.878","1.813","2.159","1.339",,"1.642","1.329","1.578","1.369","0.899","0.909","1.426","1.426",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.952","5.947","4.634","7.544","6.035","4.964","3.311","4.308","4.752","5.147","4.2","3.631","3.198","2.493","2.422","2.165","1.787","2.665","3.487","3.599","2.947","2.733","2.889","2.947","2.035","1.856","3.063","3.835","2.522","2.025","1.442","1.7","1.491","1.19","1.203","0.958","0.857","0.88","0.735","0.73"
PbRatio,"6.915","7.097","6.334","10.101","8.019","6.75","3.527","4.568","5.188","5.934","4.137","3.874","3.371","2.637","2.58","2.435","2.552","3.37","5.514","7.077","7.207","9.108","14.896","14.369","13.323","15.138","13.885","15.232","10.889","8.943","6.679","8.063","6.058","3.723","3.535","3.184","5.296","4.737","4.295","4.438"
EnterprisesValueRevenueRatio,"6.998","6.849","5.747","7.96","6.379","5.708","3.989","4.923","5.371","5.423","4.554","4.225","3.907","2.971","2.821","2.896","2.33","3.267","3.567","3.813","3.438","3.442","3.822","3.706","4.357","2.336","3.649","4.115","4.043","3.325","1.5","1.778","1.474","1.206","1.308","1.097","0.922","0.918","0.779","0.799"
EnterprisesValueEBITDARatio,"23.335","22.835","17.509","24.738","21.474","568.8","17.233","14.643","15.51","16.042","13.1","12.308","12.46","8.986","8.754","9.088","7.061","9.859","10.63","10.916","9.628","9.496","9.685","10.041","12.491","7.671","12.599","14.02","14.783","12.868","7.602","12.437","8.569","8.885","8.377","8.378","7.633","7.256","7.187","7.926"
