name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,314,594,768","2,964,496,654","1,857,372,845","3,561,895,128"
EnterpriseValue,"2,743,887,768","3,407,976,654","1,979,078,845","3,507,219,128"
PsRatio,"2.116","2.837","2.121",
PbRatio,"1.62","2.038","1.213","2.306"
EnterprisesValueRevenueRatio,"2.599","3.228","2.302","5.254"
EnterprisesValueEBITDARatio,"-26.151","-32.48","-13.782","-14.61"
