name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"3,517,144,849","4,046,519,995","3,415,738,942","4,771,251,869","1,463,894,091","771,774,905","478,429,507","590,108,481","768,625,747","986,736,725"
EnterpriseValue,"6,382,844,849","6,789,419,995","6,787,038,942","7,646,451,869","4,604,894,091","3,817,674,905","3,060,988,507","3,008,568,481","2,155,110,747","2,384,881,725"
PeRatio,,,,,,,,"75.625","76.232","103.486"
ForwardPeRatio,"25","19.38","44.248","116.279",,,,"26.882","20.877","43.668"
PsRatio,"1.272","1.41","0.999","1.567","0.771","0.418","0.359","0.502","0.697","1.126"
PbRatio,"1.77","2.019","2.992","6.309","14.465","2.363","0.843","0.853",,
EnterprisesValueRevenueRatio,"2.327","2.475","2.673","3.436","2.476","2.085","1.728",,"1.881","2.485"
EnterprisesValueEBITDARatio,"14.308","15.22","14.754","19.068","16.576","12.315","21.081",,"9.277","40.158"
