name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,777,330,395","4,488,370,425","3,033,513,229","4,105,555,709"
EnterpriseValue,"5,198,775,395","4,965,659,425","3,446,152,229","4,403,285,709"
PeRatio,"160.294",,"130.412",
ForwardPeRatio,"52.632","35.842","30.395",
PsRatio,"4.683","4.612","3.671","5.469"
EnterprisesValueRevenueRatio,"5.135","4.905","3.975","5.616"
EnterprisesValueEBITDARatio,"39.68","37.901","-19.674","-21.85"
