name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"20,230,601,067","21,193,216,812","17,952,241,616","23,710,229,537","28,799,370,754","21,666,271,343","31,527,240,000","21,783,829,568","25,311,135,028","27,438,012,919","16,135,344,629","14,803,120,000","9,728,320,000","5,798,271,879","6,514,664,006","6,046,787,832","4,760,703,599","4,512,094,227","6,354,600,000","5,637,400,000","6,407,750,000","5,655,060,000","4,982,832,562","4,117,020,000","2,478,246,600","2,245,443,570","3,757,726,800","4,587,150,000","5,001,669,200","3,869,754,573","3,891,305,167","3,483,088,000","3,146,257,500","3,074,951,499","2,677,571,000","1,775,097,999","1,655,974,995","1,099,546,875","1,377,167,405","1,021,057,215","455,820,676"
EnterpriseValue,"28,300,601,067","29,645,216,812","26,573,241,616","30,982,229,537","37,538,370,754","32,330,271,343","43,707,240,000","31,773,829,568","35,904,135,028","33,419,012,919","22,898,344,629","16,041,120,000","11,192,320,000","7,434,271,879","7,980,664,006","7,604,787,832","7,308,703,599","7,158,094,227","9,283,600,000","8,945,400,000","9,362,750,000","8,984,060,000","8,561,832,562","8,053,020,000","4,066,946,600","3,830,943,570","5,531,226,800","6,669,550,000","6,668,169,200","5,808,254,573","5,416,305,167","4,911,088,000","4,149,057,500","3,873,351,499","3,635,871,000","2,925,697,999","1,810,074,995","1,292,346,875","1,572,567,405","1,132,957,215","591,420,676"
PeRatio,"25.244",,"53.713","5.924","11.889","11.968","14.405","7.642","14.832","18.08","16.326","14.316","13.215","12.045","8.812","7.777",,"49.75","35",,"18.232","14.177","14.719","10.769","38.538","12.987","16.438","180.682","27.574","44.48","17.857",,"17.593","19.372","18.571","14.943","17.432","13.081","20.476","19.743","11.922"
ForwardPeRatio,"16","15.873","16.835","8.606","11.641","9.911","11.976","10.01","12.92","15.337","12.361","11.723","9.96","8.34","8.576","8.013",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.496",,"11.527","2.213","1.437","1.299","2.411","1.693","1.5","1.355","1.109","1.071","0.719","1.138","1.143","1.094",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.379","0.397","0.338","0.459","0.629","0.511","0.759","0.547","0.705","0.777","0.429","0.388","0.296","0.18","0.204","0.214","0.176","0.158","0.238","0.216","0.248","0.216","0.203","0.177","0.307","0.316","0.514","0.612","0.808","0.604","0.724","0.706","0.674","0.746","0.689","0.462","0.749","0.55","0.777","0.66","0.365"
PbRatio,"1.1","1.172","0.957","1.225","1.739","1.458","2.264","1.753","2.563","2.802","1.669","2.211","1.566","0.98","1.152","1.17","1.094","0.9","1.357","1.25","1.377","1.318","1.26","1.124","1.156","1.035","1.766","2.328","3.085","2.51","2.756","2.701","2.312","3.137","3.255","3.328","4.059","3.221","5.11","5.015","2.946"
EnterprisesValueRevenueRatio,"0.531","0.558","0.499","0.592","0.821","0.759","1.053","0.79","0.963","0.874","0.559","0.441","0.329","0.223","0.247","0.268","0.274","0.267","0.351","0.35","0.36","0.34","0.349","0.345","0.561","0.533","0.751","0.9","1.049","0.9","0.999","0.961","0.881","0.929","0.927","0.789","0.83","0.668","0.881","0.753","0.521"
EnterprisesValueEBITDARatio,"9.519","14.95","12.406","4.488","7.788","8.087","10.399","8.274","10.131","9.473","8.804","7.844","6.133","4.609","4.38","3.715","26.103","8.687","9.174","13.595","7.396","6.349","6.612","5.948","8.249","5.718","7.11","13.895","10.579","11.413","8.139","8.221","7.516","8.059","7.751","8.836","6.048","6.631","7.604","7.203","4.987"
