name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,635,810,604","2,706,784,194","3,089,911,452","6,196,674,702","11,723,466,034","284,373,746","135,502,399","105,964,386"
EnterpriseValue,"844,510,604","1,903,072,194","1,991,307,452","4,645,140,702","11,278,732,034","-95,464,646","-41,457,399","13,402,374"
PsRatio,"5.804","9.997","14.938","49.639","333.122","680.141",,
PbRatio,"1.996","3.051","2.666","3.78","25.532","0.723","0.681",
EnterprisesValueRevenueRatio,"3.166","7.135","9.26","32.188","230.376","-7.352","-321.375",
EnterprisesValueEBITDARatio,"-2.313","-5.212","-5.177","-6.737","-42.891","0.502","0.303","-0.27"
