name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"20,590,960,280","27,750,876,960","23,021,194,222","3,978,260,000","4,874,580,000","5,172,920,000","3,884,180,000","3,446,577,494","4,164,771,581","4,002,000,000","5,105,490,000","13,309,824,000","9,204,600,000","5,782,280,669","5,754,600,000","4,140,450,000","7,965,310,868","14,130,169,494","9,017,481,337","8,490,167,110"
EnterpriseValue,"60,479,960,280","70,167,876,960","70,468,194,222","15,647,260,000","18,298,580,000","19,727,920,000","20,835,180,000","11,160,577,494","11,938,771,581","10,799,000,000","11,879,490,000","19,380,824,000","13,248,600,000","9,001,280,669","8,908,600,000","7,131,450,000","11,656,310,868","13,920,720,494","8,865,633,337","8,262,664,110"
PeRatio,,,,"12.588","14.536","12.592",,"11.717","15.399","16.469","21.735","32.761","50.582","17","27.987","23.592","33.318",,,"449.382"
ForwardPeRatio,,"126.582",,"7.375","8.913","8.636",,"10.56","11.947","12.626","16.026","22.272","19.268","14.389","19.646",,,,,
PegRatio,"2.786",,,"0.87","1.117","0.617",,"0.771","0.779","0.971","1.088","1.03","1.138","0.682","1.018",,,,,
PsRatio,"0.498","0.659","0.546","1.313","1.929","2.111","1.672","1.958","2.642","2.744","3.773","6.349","10.752","4.087","4.741","3.707","2.649","19.949","13.59","12.249"
PbRatio,"0.455","0.62","0.475","1.025","1.451","1.806","1.595","1.478","2.055","1.976","2.571","4.598","3.418","2.388","3.799","2.807","1.439","3.144","1.986","1.859"
EnterprisesValueRevenueRatio,"1.464","1.698","2.084","1.284","1.715","1.77","1.974","1.624","1.838","1.689","1.896","3.502","2.953","2.16","2.404","2.062","3.386","183.167","12.886","11.897"
EnterprisesValueEBITDARatio,"2.704","3.137","4.973","2.189","2.735","2.751","3.237","4.329","2.898","2.749","2.999","5.525","4.821","3.29","4.45","4.946","8.634","232.012","-253.304","104.476"
