name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997
MarketCap,"5,136,581,964","3,024,193,564","2,329,273,553","2,335,906,200","1,705,667,690","2,173,358,923","1,802,669,575","2,336,781,582","1,807,047,697","2,159,896,500","2,747,868,836","1,686,905,416","1,078,162,371","848,591,814","711,415,650","771,733,170","579,737,930","739,970,400","314,966,550","164,437,000","152,430,630","334,277,400","62,351,256","42,232,760","60,234,442","40,478,150","69,188,724","70,311,008","85,401,000"
EnterpriseValue,"4,382,991,964","2,851,123,564","2,156,203,553","2,240,853,200","1,527,604,690","2,028,376,923","1,463,938,575","2,060,610,582","1,640,223,697","1,800,087,500","2,563,397,836","1,560,218,416","958,743,371","664,060,814","623,147,650","707,351,170","639,480,930","756,109,400","373,286,550","230,054,000","179,819,630","351,327,400","178,036,256","162,716,760","165,445,442","161,173,150","116,988,724","105,811,008","120,101,000"
PeRatio,"11.999","10.934","3.066","129","25.297",,"12.34","78.77",,"5.941","18.71","22.797","11.712","9.477","11.736","13.544","5.476","5.542","8.613",,,"6.244","5.521",,"18.075",,"27.66","6.25","14.362"
ForwardPeRatio,,,,,,,,,,"14.347",,"14.641","11.976","12.3","14.045",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.595",,,,,,,,,,,,,,,,,,,
PsRatio,"1.931","1.269","0.757","1.523","1.171","1.834","1.179","1.746","1.629","1.072","1.775","1.207","0.867","0.764","0.758","0.857","0.61","0.87","0.527","0.344","0.412","0.626","0.34","0.259","0.342","0.285","0.24","0.234","0.554"
PbRatio,"2.7","1.754","1.516","2.267","1.678","2.294","1.794","2.597","2.086","2.363","4.091","2.948","2.069","1.77","1.698","2.121","1.782","2.965","2.022","1.373","1.251","2.718","1.007","0.775","0.91","0.66","0.822","0.871","1.153"
EnterprisesValueRevenueRatio,"1.652","1.201","0.707","1.461","1.052","1.721","0.961","1.544","1.487","0.896","1.66","1.118","0.775","0.597","0.662","0.79","0.673","0.889","0.624","0.482","0.479","0.695","0.485","0.499","0.462","0.562","0.307","0.351","0.425"
EnterprisesValueEBITDARatio,"6.898","6.647","2.015","34.964","10.777","25.787","9.267","16.622","-25.288","3.021","9.29","10.508","5.738","3.797","4.82","5.738","3.394","3.817","4.683","9.171","43.688","4.312","10.631","17.344","4.838","-26.271","7.772","8.202","3.673"
