name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"1,867,280,540","1,882,058,487","1,968,021,099","1,857,509,548","1,390,186,752","780,642,975","713,812,700","772,258,186","693,907,378","438,185,081","433,317,375","384,626,561","275,982,934"
EnterpriseValue,"3,582,346,540","3,636,585,487","3,421,421,099","2,776,902,548","2,408,460,752","1,633,387,975","1,471,506,700","1,168,268,186","1,056,457,378","763,335,081","662,584,375","538,914,561","342,530,934"
PeRatio,"13.689","12.81","12.466","11.518","8.355","12.015","11.08","15.93","13.279","12.884","14.188","17.283","67.647"
ForwardPeRatio,,,,"9.042","7.353","9.775","5.981",,,,,,
PsRatio,"1.691","1.817","2.056","2.853","1.642","1.29","1.098","1.51","1.609","1.329","0.966","0.815","0.54"
PbRatio,,,,,,,,,,,"76.153","12.723","5.286"
EnterprisesValueRevenueRatio,"3.511","3.564","3.301","3.962","4.275","2.797","2.238","2.171","2.358","1.295","0.788","0.594","0.335"
EnterprisesValueEBITDARatio,"9.675","9.821","10.968","10.472","9.819","9.127","8.974","10.155","10.859","7.921","7.059","10.271","24.701"
