name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"1,812,881,379","1,624,950,787","1,877,466,540","3,321,843,000","3,682,770,000","5,340,720,000","8,014,272,000","14,004,432,111","13,197,976,971","16,836,751,890","18,253,422,600","13,554,041,500","7,180,530,280","5,188,724,886","3,648,882,130","3,371,533,410","3,003,055,692","5,906,362,380","4,975,985,380","2,862,418,000","3,909,835,560","2,204,020,000","1,327,901,360","1,416,851,050"
EnterpriseValue,,,,"7,744,043,000","8,049,570,000","10,875,020,000","17,691,572,000","23,787,132,111","23,422,776,971","25,931,754,890","25,027,549,600","19,435,227,500","9,142,017,280","10,286,661,886","5,379,540,130","4,940,507,410","4,573,319,692","6,600,628,380","5,598,594,380","3,197,458,000","4,262,949,560","2,526,426,000","1,590,373,360","1,609,741,050"
PeRatio,"2.488","2.965","4.499","3.78","10.601","8.33","8.766","26.823","24.154","37.938","32.617","38.217","22","19.855","20.236","21.108","14.057","36.941","28.14","24.552","38.918","32.952","50.629",
ForwardPeRatio,"4.958","3.765","3.487","4.764","6.345","5.556",,"11.806","12.166","16.103","19.084","21.834","17.762","12.361","10.46",,,,,,,,,
PegRatio,"2.609","0.373","0.194","0.733","0.193","0.325",,"0.656","1.268",,"1.061","1.602","1.127","0.833","0.732",,,,,,,,,
PsRatio,"0.427","0.383","0.51","0.767","0.724","0.766","1.061","1.925","1.934","2.785","3.672","4.237","2.548","1.917","1.417","1.897","1.679","2.633","2.699","2.052","3.173","2.119","1.56","1.59"
PbRatio,"0.621","0.567","0.783","1.479","2.784","3.568","3.498","8.812","7.353","8.644","16.891","19.052","13.587","35.441","157.96","12.359","7.62","4.934","4.789","2.973","4.491","3.138","2.447","2.802"
EnterprisesValueRevenueRatio,"1.653",,,"2.368","2.441","3.248","3.122","4.345","3.281","4.027","4.72","4.5","2.511","3.242","1.927","2.515","2.258","3.364","3.379","2.054","3.383","2.414","1.838","2.081"
EnterprisesValueEBITDARatio,"6.084",,,"6.636","14.662","10.941","10.393","15.247","17.362","17.423","21.744","19.252","10.758","15.417","11.846","13.51","8.661","12.07","12.232","9.935","16.618","12.303","11.282","12.899"
