name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011
MarketCap,"3,695,346,163","3,832,447,172","3,333,139,241","1,930,837,647","1,069,297,459","1,339,452,037","1,289,278,763","952,456,985","752,968,829","981,490,609","1,178,683,613","853,824,453","782,036,345","620,599,458"
EnterpriseValue,"4,386,413,478","4,641,131,187","4,098,711,087","2,047,343,178","1,258,625,747","1,311,836,269","1,289,340,825","1,048,381,345","913,239,975","1,155,279,472","1,142,756,439","747,200,800","715,553,915","551,213,547"
PeRatio,"30.758","37.796","39.719","46.074","23.631","27.039","40.744","43.664","19.07","34.294","28.469","19.455","431.164",
ForwardPeRatio,"20.121","21.552","20.921","19.194","13.316","18.904","22.173","19.342","15.152",,,,,
PsRatio,"1.668","2.123","2.097","1.749","0.97","1.53","1.519","1.262","0.916","1.487","2.046","1.409","0.958","0.861"
PbRatio,"3.163","4.785","4.276","2.724","1.634","2.234","2.252","1.903","1.495","2.266","2.694","2.197","1.992","1.187"
EnterprisesValueRevenueRatio,"1.53","1.801","1.878","1.432","0.88","1.046","1.156","1.037","0.878","1.234","1.672","1.264","1.202","1.136"
EnterprisesValueEBITDARatio,"10.856","13.263","13.548","10.655","7.444","8.083","10.394","9.784","7.852","10.73","14.335","10.813","9.869","11.819"
