name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,647,880,000","1,311,790,012","1,778,186,388","2,828,653,642","1,621,699,660","1,133,527,492","793,944,547","1,163,030,790","625,384,465","538,013,629"
EnterpriseValue,"2,405,880,000","1,865,790,012","2,053,186,388","3,621,653,642","1,972,699,660","1,477,527,492","1,098,944,547","4,184,030,790","3,440,384,465","2,464,101,629"
PeRatio,"9.903",,"1.149","4.14","4.895",,"2.163",,,"4.376"
PsRatio,"2.248","1.905","3.156","6.181","4.22","3.175","2.159","0.533","0.401","0.404"
PbRatio,"1.416","1.07","0.731","1.789","1.689","1.585","0.977","1.581","0.871","0.455"
EnterprisesValueRevenueRatio,"3.239","2.72","3.642","7.917","5.311","4.004","2.965","1.933","2.048","1.853"
EnterprisesValueEBITDARatio,"5.992","-43.897","1.256","4.602","4.812","190.256","2.004","8.797","-16.445","5.873"
