name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"8,388,676,199","9,061,633,472","5,597,266,268","8,760,025,000","7,697,221,000","3,322,200,000","1,679,260,000","2,721,408,303","2,266,959,849","2,525,518,920","2,052,038,990","1,619,499,180","857,516,720","484,269,279","321,853,670","181,135,920","66,822,479","270,783,060","562,286,760","609,653,040","507,014,801","465,250,550","283,377,090","267,733,800","155,462,562","212,909,125","168,547,500","103,781,000","73,536,250"
EnterpriseValue,"18,775,676,199","19,013,933,472","12,700,566,268","12,772,125,000","11,349,821,000","6,846,400,000","4,924,603,000","5,404,727,303","4,422,410,849","4,337,661,920","3,042,383,990","2,416,892,180","1,691,319,720","1,090,227,279","844,578,670","638,522,920","737,466,479","1,169,530,060","1,397,201,760","1,270,826,040","1,202,484,801","882,410,550","667,460,090","600,664,800","383,651,562","478,109,125","321,347,500","197,281,000","86,336,250"
PeRatio,"8.396","8.755","4.577","8.668","19.434","13.043","6.43","13.819","12.911","16.017","18.764","18.611","12.35","13.248","26.962","34.97",,"10.897","14.979","13.155","12.651","13.13","8.527","12.938","6.91","11.172","14.474","17.988","13.735"
ForwardPeRatio,"8.418","8.197","5.008","7.616","14.641","11.765","7.396","12.225","11.779","14.006","14.859","15.361","11.274","10.741","12.315","9.337",,,,,,,,,,,,,
PegRatio,"0.658","0.703","0.511","0.313","0.522","1.736","0.715","1.457","2.832","1.167","0.761","0.767","0.554","0.39","0.544","1.038",,,,,,,,,,,,,
PsRatio,"0.271","0.299","0.216","0.408","0.548","0.278","0.164","0.296","0.298","0.369","0.494","0.47","0.295","0.225","0.176","0.104","0.031","0.094","0.202","0.228","0.202","0.186","0.116","0.15","0.105","0.173","0.219","0.337","0.606"
PbRatio,"1.35","1.511","1.122","1.928","4.577","2.509","1.457","2.75","2.811","3.55","3.645","3.544","2.244","1.629","1.173","0.691","0.269","0.533","1.146","1.355","1.249","1.296","0.886","1.354","0.932","1.425","1.842","2.738","2.977"
EnterprisesValueRevenueRatio,"0.605","0.613","0.451","0.559","0.865","0.54","0.417","0.536","0.51","0.552","0.564","0.603","0.51","0.414","0.415","0.358","0.357","0.414","0.565","0.467","0.463","0.358","0.294","0.321","0.231","0.385","0.45","0.617","0.605"
EnterprisesValueEBITDARatio,"9.487","9.608","5.974","7.188","12.959","10.993","9.271","11.286","11.589","12.634","11.636","11.701","10.055","8.487","13.099","11.396","-2.671","3.931","13.192","9.657","11.013","9.975","8.557","8.908","5.323","9.038","10.676","13.992","15.147"
