name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,04/30/2001,04/30/2000,04/30/1999
MarketCap,"3,458,125,057","3,156,407,760","2,516,685,366","3,311,792,332","3,666,603,120","1,569,793,500","2,653,385,620","3,021,398,820","1,852,021,486","1,554,680,133","1,594,566,690","1,447,009,550","806,547,700","773,794,950","972,702,868","745,319,590","473,604,613","865,600,882","1,122,934,054","889,935,921","574,387,200","571,786,600","258,619,200","397,624,500","670,626,000","973,822,000","425,386,754"
EnterpriseValue,"3,300,894,057","2,958,692,760","2,256,217,366","2,976,412,332","3,534,827,120","1,606,850,500","2,380,124,620","2,857,762,820","1,757,492,486","1,485,720,133","1,261,824,690","1,192,888,550","614,994,700","450,853,950","805,395,868","521,972,590","214,341,613","630,304,882","887,638,054","702,906,921","462,379,200","508,084,600","222,397,200","384,948,500","589,489,000","882,522,000","315,486,754"
PeRatio,"14.355","21.01","10.109","11.191","77.148","10.333","28.671","25.457","29.455","27.414","18.768","22.176","23.986","14.043","19.913","135.083",,"12.781","19.008","18.103","17.143","115.231",,,"22.222",,
ForwardPeRatio,"12.61","13.021",,,"24.272","13.423","14.684",,"13.55",,"15.949","14.706","11.173","12.92","14.286",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.182","1.089","0.828","0.993","1.021",,,,,,,,,,,,
PsRatio,"1.276","1.101","0.879","1.329","2.125","0.784","1.349","1.722","1.138","1.149","1.499","1.457","0.964","0.923","1.296","1.229","0.682","1.017","1.605","1.844","1.482","1.674","0.764","1.001","1.059","2.084","0.899"
PbRatio,"1.945","1.853","1.56","2.134","2.835","1.231","2.203","2.565","1.732","1.508","2.025","2.003","1.225","1.228","1.873","1.517","1.032","1.745","2.594","2.843","2.389","3.161","1.554","2.218","2.482","4.657","2.463"
EnterprisesValueRevenueRatio,"1.204","1.044","0.791","1.203","2.065","0.791","1.215","1.632","1.085","1.226","1.208","1.226","0.751","0.545","1.078","0.871","0.317","0.754","1.288","1.327","1.03","1.449","0.657","0.977","0.902","1.953","0.846"
EnterprisesValueEBITDARatio,"7.742","9.794","5.131","6.028","21.008","5.657","13.803","10.805","9.598","10.87","8.212","10.152","9.154","4.667","9.175","17.728","43.565","6.162","9.697","8.379","6.864","14.793","11.474","69.75","6.505","12.608","6.559"
