name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,453,374,361","2,446,625,672","2,019,842,784","2,247,542,350","3,213,640,859"
EnterpriseValue,"6,156,374,361","6,112,625,672","5,979,842,784","6,138,542,350","6,908,640,859"
PeRatio,"5.548",,"6.276","97.538","56.828"
ForwardPeRatio,"19.802","44.248","9.017","8.621","8.658"
PsRatio,"0.446","0.429","0.323","0.442","0.341"
PbRatio,"1.824","1.883","1.383","1.857","4.296"
EnterprisesValueRevenueRatio,"1.117","1.109","0.961","1.129","1.473"
EnterprisesValueEBITDARatio,"9.741","9.672","5.851","11.431","10.829"
