name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,06/30/1990
MarketCap,"62,691,515,139","59,939,826,058","53,011,377,241","50,836,180,920","48,838,410,560","34,107,157,900","26,759,732,720","35,693,237,257","25,317,016,335","30,223,983,999","18,172,678,699","11,305,526,940","8,759,603,839","8,023,457,309","4,651,874,399","3,385,305,600","3,099,230,475","4,127,437,849","3,033,191,296","1,749,078,088","397,342,803","87,720,427","42,443,778","42,189,012","38,566,467","43,183,140","53,286,912","16,563,633","9,706,871","6,276,623","17,151,239","23,053,618","33,708,009","16,229,884","13,520,191","12,311,510"
EnterpriseValue,"59,438,235,139","56,929,225,058","50,361,548,241","49,931,154,920","47,933,384,560","32,802,184,900","25,588,120,720","34,597,330,257","24,717,837,335","27,438,556,999","17,176,314,699","10,702,935,940","8,061,185,839","7,325,039,309","4,052,657,399","3,038,675,600","2,814,243,475","4,115,660,849","2,907,059,296","1,699,875,336","376,950,536","87,223,977","45,742,638","48,130,332","47,509,454","42,983,140","52,886,912","20,063,633","14,406,871","10,576,623","19,551,239","24,753,618","37,808,009","9,229,884","6,420,191","12,311,510"
PeRatio,"38.87","39.058","44.925","33.58","41.658","31.935","29.298","46.197","39.826","51.722","43.34","35.668","28.409","31.772","22.93","17.376","30.207","29.331","35.175","36.742","21.046","15.31","14.558","14.482","9.014","10.033","15.81","13.956","26.579",,,"37.506",,,,
ForwardPeRatio,"32.258","31.546","33.333","31.847","35.587","28.011","24.876","34.483","28.818","37.736","32.573","27.933","22.371","24.876","19.121","277.778",,,,,,,,,,,,,,,,,,,,
PegRatio,"2.044","1.661","3.446","3.673","2.77","2.245","1.578","1.728","1.357","1.675","1.393","1.758","1.095","1.287","1.665",,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.87","8.816","8.727","9.676","11.228","8.516","7.58","11.055","9.184","10.265","7.85","5.418","4.695","5.346","3.73","3.179","3.163","4.842","6.023","6.309","2.384","0.821","0.474","0.469","0.512","0.627","1.04","0.391","0.299","0.178","0.556","0.949","3.082","8.655","28.849",
PbRatio,"7.619","7.621","7.78","8.14","10.55","8.303","6.873","9.512","7.392","6.493","13.107","11.772","13.593","8.61","5.616","5.787","7.103","9.777","15.098","16.617","6.784","2.503","1.496","1.665","1.764","2.322","3.834","1.656","1.103","0.705",,,,,,
EnterprisesValueRevenueRatio,"8.325","7.973","7.98","9.011","10.423","7.809","6.721","10.269","8.106","10.078","6.968","4.764","3.912","4.301","3.108","2.658","2.722","4.55","4.799","4.872","2.09","0.79","0.497","0.597","0.663","0.595","0.981","0.466","0.405","0.311","0.679","1.044","3.938","23.075","64.202","123.115"
EnterprisesValueEBITDARatio,"29.392","28.151","30.597","27.025","28.36","22.411","19.087","27.729","21.948","35.959","22.216","17.968","14.113","15.47","11.27","8.854","16.845","17.651","18.149","16.263","10.854","8.329","7.831","7.411","6.263","5.307","8.136","8.025","9.605","-21.153","-39.102","14.561","63.013",,"-32.101",
