name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"964,106,582","1,007,614,073","830,269,004","2,477,614,491","640,832,976"
EnterpriseValue,"717,875,582","765,040,073","580,616,004","2,278,317,491","514,306,976"
PsRatio,"3.049","3.161","2.541","11.865","5.663"
PbRatio,"2.518","2.702","2.372","9.211","4.274"
EnterprisesValueRevenueRatio,"2.294","2.445","1.87","10.783","4.622"
EnterprisesValueEBITDARatio,"109.8","117.014","-51.106","446.817","-40.256"
