name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"458,032,966","628,616,904","279,003,105","658,987,295"
PeRatio,,,,"6.083"
ForwardPeRatio,"1,250",,,"3.497"
PsRatio,"0.596","0.845","0.148","0.157"
PbRatio,"1.297","1.658","0.56","1.231"
