name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,566,795,077","1,764,277,857","1,231,113,371","1,185,348,721","676,894,037","788,383,366","444,013,698","484,746,066","118,856,331","120,200,960","137,497,783","127,773,302"
EnterpriseValue,,,,,,,"2,633,644,698","2,087,394,066","131,997,137","546,607,017","460,130,866","106,305,411"
PeRatio,"4.054","4.352","4.907","7.974","11.88","9.885","7.092","7.769",,"39.467","4.197","303.696"
ForwardPeRatio,"9.56","9.276","6.601",,,"9.399","7.435",,,"7.599","8.889","8.265"
PegRatio,,,,,,,,,,,"2.964","2.754"
PsRatio,"3.326","3.911","2.249","2.14","1.748","3.44","2.476","2.906","1.678","2.488","3.388","12.437"
PbRatio,"0.645","0.712","0.701","1.079","0.841","1.095","0.808","0.905","2.483","0.733","0.78","0.805"
EnterprisesValueRevenueRatio,"7.538",,,,,,"14.019","10.662","1.081","4.579","5.072","6.196"
EnterprisesValueEBITDARatio,"15.962",,,,,,"15.305","-83.868","-435.634","-17.651","45.989","14.074"
