name,ttm,01/31/2024,01/31/2023,01/31/2022
MarketCap,"1,293,650,493","653,762,609","1,345,328,626","1,599,269,164"
EnterpriseValue,"1,074,350,493","363,689,609","937,603,626","1,692,709,164"
PsRatio,"5.226","2.898","6.897","2.359"
PbRatio,"2.784","1.225","2.264","22.757"
EnterprisesValueRevenueRatio,"4.446","1.693","5.345","14.12"
EnterprisesValueEBITDARatio,"-6.734","-3.91","-7.96","-20.846"
