name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,01/31/2019,06/30/2018
MarketCap,"784,987,316","838,964,900","628,882,443","577,512,422","218,859,420","191,438,740","145,043,750","139,293,750"
EnterpriseValue,"980,187,316","1,032,191,034","794,259,782","712,602,001","317,561,085","191,526,673","145,131,683","139,381,683"
PeRatio,"60","64.324",,,"202",,,
ForwardPeRatio,"10.449","16.921","22.472",,,,,
PsRatio,"2.012","1.887","1.826","3.104","1.26",,,
PbRatio,"2.612","2.786","7.122","9.463","4.866","1.619",,
EnterprisesValueRevenueRatio,"2.398","2.461","2.418","3.448","1.843","1.195",,"1.044"
EnterprisesValueEBITDARatio,"19.542","17.282","20.79","19.951","10.387","11.077","-149.282","-26.265"
