name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017
MarketCap,"2,114,075,475","1,449,429,650","1,230,629,031","982,497,494","744,776,093","1,585,530,780","2,000,316,820","1,759,916,865"
PeRatio,"4.153",,"3.461","2.923",,,,
PsRatio,"4.322",,"3.608","2.848",,,,
PbRatio,"1.077","1.124","0.821","0.851","0.833","0.76","0.927",
EnterprisesValueRevenueRatio,"5.159",,"4.751","3.768",,,,
