name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"13,858,001,884","12,535,245,355","16,617,109,448","19,282,017,027","14,047,563,285","15,808,709,715","15,478,074,074","15,629,486,657","11,705,055,951","11,860,400,985"
EnterpriseValue,"25,966,001,884","23,604,245,355","25,307,109,448","25,930,017,027","22,895,563,285","23,352,709,715","21,565,074,074","21,367,486,657","16,112,055,951","13,598,638,985"
PeRatio,"17.65","23.657","18.606","23.752","22.063","26.646","38.829","23.417","21.896","18.113"
ForwardPeRatio,"16.103","14.184","18.553","21.598","20.202","20.576",,"20.921","16.835",
PegRatio,"5.621","4.951","4.13","2.983","2.841","2.633",,,,
PsRatio,"1.67","1.533","2.163","2.519","2.247","2.477","2.444","2.645","1.987","1.327"
PbRatio,"0.705","0.645","0.859","1.009","0.923","1.043","1.023","1.028","0.778","8.542"
EnterprisesValueRevenueRatio,"3.125","2.841","3.194","3.718","3.623","3.686","3.329","3.583","2.677","3.114"
EnterprisesValueEBITDARatio,"11.681","10.618","11.354","13.122","12.237","11.021","10.848","16.577","7.564","9.962"
