name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"1,919,183,184","2,104,385,847","2,086,217,593","1,903,349,755","1,543,936,016","1,466,399,529","1,403,090,223","1,981,048,782","2,388,291,657","3,095,908,969","4,674,937,879","2,807,479,652","937,485,500","603,005,533","1,528,519,842","1,772,053,714","836,971,233","3,796,849,396","10,550,164,334","9,326,599,444","5,421,558,206","5,183,340,570","4,587,624,890","5,619,384,451","2,112,546,896","3,623,862,000","5,867,267,193","3,769,592,727","2,810,992,446","3,057,455,103","3,513,072,276","3,163,200,888","2,017,785,703","1,440,212,259","241,202,932","274,842,666","120,218,352"
EnterpriseValue,"2,490,183,184","2,660,385,847","2,511,217,593","2,276,349,755","2,212,936,016","3,494,399,529","2,216,090,223","2,256,048,782","2,778,291,657","3,660,908,969","5,263,937,879","2,771,114,652","1,312,554,500","833,280,533","1,633,229,842","1,834,740,714","1,561,946,233","4,389,353,396","10,847,570,334","9,058,874,444","5,065,521,206","5,134,435,570","4,132,186,890","5,692,047,451","2,490,260,896","3,976,662,000","5,636,267,193","4,019,492,727","3,318,592,446","3,385,755,103","3,836,472,276","3,394,300,888","2,045,085,703","1,409,512,259","247,702,932","224,542,666","117,418,352"
PeRatio,"14.974","10.932","12.756",,,"45.667","25.8","7.375","4.388",,,"44.083",,,,,,"9.727","23.133","45.507","16.377","17.406","15.173","28.091","7.83","15.942","40.729","24.549","22.344","23.787","35.652","46.701","55.761","93.518","25.72","44.444","79.126"
ForwardPeRatio,"9.242","10.672","10.834","9.533","8.688","9.166","6.402","7.93","10.764","9.32","19.841","29.94","19.121","26.81","103.093",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.66","0.762",,,,,,"2.643","2.691","0.373","0.67",,,"2.681","9.64",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.268","0.288","0.273","0.232","0.159","0.141","0.132","0.182","0.181","0.207","0.28","0.183","0.111","0.067","0.165","0.166","0.056","0.248","0.754","0.711","0.405","0.425","0.415","0.506","0.208","0.4","1.051","0.584","0.475","0.595","0.864","1.148","1.195","1.035","0.399","1.058","1.52"
PbRatio,"1.743","1.802","1.282","1.022","0.86","0.689","0.639","0.96","1.259","1.959","2.629","3.612","1.417","0.826","2.198","2.253","0.614","1.231","4.219","3.165","1.682","1.855","1.997","3.04","1.192","1.9","2.892","2.837","2.432","3.192","5.173","5.703","5.277","4.716","2.169","2.779",
EnterprisesValueRevenueRatio,"0.318","0.34","0.296","0.269","0.249","0.361","0.201","0.22","0.252","0.312","0.414","0.246","0.123","0.073","0.14","0.151","0.108","0.283","0.723","0.634","0.373","0.415","0.364","0.514","0.217","0.387","0.626","0.496","0.458","0.637","0.899","1.316","1.18","1.084","0.396","0.714","0.89"
EnterprisesValueEBITDARatio,"7.433","7.941","6.456","5.621","13.745","8.089","4.705","4.339","3.859","7.976","72.109","6.842","6.663","3.008","7.772","-85.7","-1.242","5.738","10.933","14.703","6.339","7.139","5.889","10.551","8.178","6.437","8.482","7.607","7.61","10.961","15.814","23.736","24.64","26.445","11.009","22.014","51.051"
