name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"22,104,984,682","24,790,545,056","23,738,253,942","23,979,143,796","23,660,451,331","24,989,664,217","26,455,399,260","26,230,010,368","19,817,663,422","17,752,146,634","20,090,195,215","23,388,525,790","23,467,694,850","20,689,295,345","19,432,047,105","18,599,552,513","19,564,249,732","29,904,261,005","37,887,687,339","13,266,945,291","7,196,858,338","3,852,371,160","2,016,933,111","3,524,511,782","3,469,654,984","5,011,503,750","1,585,909,250"
EnterpriseValue,"54,915,106,025","59,505,903,000","50,720,001,518","39,287,899,252","38,802,864,832","39,825,069,229","37,990,412,883","39,718,426,133","32,561,552,926","30,259,947,345","33,205,471,820","34,102,576,711","34,098,688,982","30,541,405,937","28,188,646,049","26,389,639,419","26,570,001,580","36,057,903,065","45,782,993,818","21,164,968,799","14,169,751,518","8,410,668,136","5,847,562,734","7,074,792,162","5,666,781,113","7,885,481,496","5,291,539,898"
PeRatio,"34.35","30.817","20.615","19.158","18.86","16.1","18.768","25.704","23.118","17.91","17.417","13.31","13.64","13.843","13.07","13.639","23.317","45.548","60.019",,,"62.931","17.792",,"69.491","9.714","4.677"
ForwardPeRatio,"11.429","13.405","14.837","14.451","15.385","14.837","15.267","16.393","16.863","15.748","14.749","13.175","13.333","11.891","11.198","13.298",,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.937","1.732","1.752","1.326","1.037","0.55",,,,,,,,,,,
PsRatio,"1.51","1.769","2.121","2.132","2.123","2.212","2.497","2.36","1.971","1.855","1.836","1.962","1.893","1.738","1.637","1.718","2.061","2.842","2.57","1.892","1.284","1.03","0.85","1.376","1.887","2.669","0.996"
PbRatio,"2.832","2.985","3.318","2.913","2.989","3.397","4.615","5.238","4.6","4.282","4.424","5.505","6.192","5.381","4.86","4.508","4.925","6.197","10.942","5.323","3.762","3.575","3.071","3.23","2.029","8.093",
EnterprisesValueRevenueRatio,"2.844","3.082","3.294","2.681","2.788","2.642","2.517","2.764","2.376","2.256","2.584","2.684","2.731","2.474","2.322","2.25","2.344","3.562","5.18","2.886","2.527","1.755","1.353","1.808","1.569","2.537","1.864"
EnterprisesValueEBITDARatio,"7.215","7.818","8.011","7.021","6.794","6.508","6.563","7.261","7.653","6.143","6.889","6.906","6.949","6.639","6.274","5.824","6.801","11.189","15.577","9.867","8.171","5.805","5.093","8.049","6.247","8.822","6.188"
