name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"4,812,408,563","4,351,295,572","3,941,709,528","3,067,803,705","1,234,516,992","2,346,553,617","1,672,233,709","4,160,640,497","7,333,041,329","5,865,534,614","10,350,593,310","15,302,351,303","14,231,568,246","12,573,151,331","11,792,917,028","7,896,866,024","2,476,817,640"
EnterpriseValue,"7,540,538,726","6,627,540,285","4,942,929,700","4,876,948,958","3,223,522,293","5,120,641,915","4,705,506,911","7,436,182,627","10,154,245,642","9,039,748,813","12,554,243,190","16,687,240,997","15,713,824,959","13,549,158,728","12,798,299,166","8,391,599,096","3,231,203,835"
PeRatio,"7.167","17.635","2.677","1.773",,,,,,,"29.873","459.507","66.008","65.278","556.565",,"6.495"
ForwardPeRatio,"8.795","7.22","4.437","5.528","20.704","16.695","4.869","106.383","181.818",,"35.088","37.037","53.476",,,,
PsRatio,"1.799","1.393","1.448","1.573","0.92","1.096","0.659","1.948","4.376","2.941","3.192","5.763","5.606","6.359","7.164","7.159","2.501"
PbRatio,"0.945","1.006","0.74","0.74","0.543","0.484","0.254","0.565","0.983","0.771","1.179","1.886","1.636","2.163","2.152","2.072","1.634"
EnterprisesValueRevenueRatio,"2.364","2.078","1.407","1.724","2.166","1.78","1.417","2.601","4.648","3.823","3.628","5.79","7.057","7.463","8.629","9.414","2.382"
EnterprisesValueEBITDARatio,"3.36","2.953","1.917","1.208","-1.377","3.07","2.486","3.955","9.539","4.913","3.999","8.995","9.114","10.767","15.761","18.252","3.629"
