name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,363,668,923","1,227,598,918","16,155,576","32,744,365","153,658,262","131,294,652","54,301,332","18,004,058","12,949,409","25,933,068","10,096,715"
EnterpriseValue,"1,194,390,923","1,175,631,918","-3,356,424","5,123,365","97,741,262","120,069,652","44,062,332","12,357,058","5,094,228","18,077,887","25,636,715"
PsRatio,,,,,,,,"9.304","8.519","156.09",
PbRatio,"8.658","52.868","1.063","1.621","3.201","8.821","3.823","1.492","2.381",,
EnterprisesValueRevenueRatio,,,,,,,,,"3.511","46.646",
EnterprisesValueEBITDARatio,"-32.534","-32.023","0.145","-0.169","-3.259","-5.653","-3.743","-1.099","-0.613","-1.5","-2.824"
