name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001
MarketCap,"50,005,932,800","49,926,079,871","56,136,482,541","42,147,384,220","41,017,890,635","37,871,209,115","37,744,255,436","47,420,381,170","53,131,031,841","47,875,916,428","52,731,161,602","42,602,332,220","35,997,611,216","33,705,754,283","27,201,931,592","21,174,882,119","39,684,810,830","48,082,793,484","30,385,917,865","32,593,078,953","28,029,323,688","21,349,568,497","13,109,799,030","12,732,255,551"
EnterpriseValue,"104,555,596,014","106,462,810,353","110,179,282,242","84,129,331,281","75,222,196,139","71,621,063,900","70,698,820,015","83,367,853,018","87,868,603,085","80,397,228,830","89,611,489,042","74,406,036,396","69,016,471,614","65,644,855,456","61,669,671,680","54,733,515,534","76,006,378,943","71,271,535,948","50,014,277,394","67,133,898,461","60,073,400,212","50,957,289,937","21,233,435,704","12,732,255,551"
PeRatio,"15.412","13.639","27.281","20.33","22.064","8.704","16.821","18.705","17.346","15.229","11.936","12.041","10.06","9.401","13.08","16.627","13.274","19.151","15.562","15.419","14.051","34.504","28.442","7.199"
ForwardPeRatio,"14.641","14.577","17.065","14.451","15.723","15.015","14.085","15.314","15.848","75.188","29.851","29.24",,,,,,,,,,,,
PegRatio,"3.34","1.048","2.218","2.975","10.271","12.105",,"15.464","6.47","23.092","10.223","5.715",,,,,,,,,,,,
PsRatio,"1.905","1.917","2.667","2.052","2.175","1.945","1.822","2.476","2.382","2.265","2.029","2.022","1.571","1.416","1.294","0.976","1.826","2.848","2.071","2.341","1.675","1.435","2.771","3.349"
PbRatio,"1.349","1.557","2.069","1.67","1.738","1.511","1.596","3.039","3.026","2.693","2.838","3.193","2.705","2.315","4.299","3.723","3.734","7.424","5.021","8.17","12.437","11.705","3.781",
EnterprisesValueRevenueRatio,"5.05","4.915","6.034","6.157","5.63","4.796","4.636","5.545","6.651","5.289","6.051","5.182","4.99","4.577","4.403","3.489","6.61","8.119","5.44","7.879","6.65","5.421","2.811","1.848"
EnterprisesValueEBITDARatio,"14.782","14.676","17.141","20.778","19.62","16.087","13.264","17.592","19.291","15.323","16.632","14.1","14.074","10.297","11.074","10.977","14.558","15.733","-43.114","34.235","31.03","28.341","48.589","7.547"
