name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"2,623,990,141","2,789,415,432","2,792,345,421","2,386,150,048","2,143,296,281","2,268,427,315","1,189,391,789","1,502,005,853","1,451,887,423","963,125,631","722,966,836","689,662,998","370,679,783","309,719,020","404,436,389","181,460,886","296,581,031","309,896,447","444,523,024","404,008,736","425,182,680","328,359,991","286,754,992","158,691,462","131,114,287","142,274,205","194,130,000","249,199,999","148,408,596","130,581,000","52,587,874","22,252,374","14,856,000","6,678,374","9,581,999","34,147,499","39,805,499","43,120,499","40,415,749"
PeRatio,"9.893","9.814","13.616","8.793","22.898","14.423","12.807","19.773","23.648","17.715","13.257","17.229","13","20.089","35.643",,"18.673","11.033","15.386","16.333","17.699","17.384","3.584","8.807","7.803","7.298","11.719","15.504","8.783","5.455","7.25","9.103","4.545","0.923",,,"8.173","9.135","27.703"
ForwardPeRatio,"10.246","10.684","8.554","13.624","13.405","11.891","10.616","17.036","18.762","15.129","13.986","14.948","11.364","11.834","18.727","21.882",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"0.885","1.703",,,"2.796","2.987","2.272","2.366","3.747","4.374",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.626","2.802","3.332","3.806","3.498","3.393","3.089","4.623","4.944","3.818","3.217","3.28","1.738","1.712","2.368","1.064","2.233","2.513","3.997","4.218","4.612","4.39","1.689","1.582","2.2","2.198","3.413","4.259","2.672","2.124","1.261","0.648","0.398","0.11","0.177",,,,
PbRatio,"1.059","1.244","1.328","1.25","1.15","1.222","1.489","2.029","2.102","1.905","1.518","1.844","0.88","0.806","1.1","0.601","1.369","1.466","2.133","2.33","2.166","1.747","1.57","1.587","1.343","1.48","2.263","2.871","1.958","1.932","1.229","0.575","0.46","0.428","2.281","0.385",,,
