name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"8,378,137,455","5,964,436,765","8,904,128,387","22,112,948,785","31,311,991,625","21,026,961,504","34,382,069,138","29,403,320,837","29,241,031,402","22,071,495,454","26,537,740,292","32,347,232,873","27,448,948,465","16,637,608,691","14,014,972,098","9,347,425,106","8,077,283,067","6,028,841,488","7,538,729,581","9,208,133,308","6,093,368,640","6,168,686,989","4,677,274,734","3,912,339,516","4,291,029,391","4,068,250,069","3,486,150,000","5,599,968,750","5,576,350,000","4,313,790,000","3,346,407,250","3,120,087,290","2,974,555,125","3,169,386,750","2,286,362,500","1,047,613,875","1,848,303,750","1,957,702,500","1,668,891,000","2,085,791,500","1,613,163,094"
EnterpriseValue,"15,264,424,455","12,318,313,765","15,831,250,387","27,125,426,785","34,757,313,625","23,667,030,504","36,665,464,138","31,760,583,837","32,078,242,402","24,422,095,454","28,681,172,292","33,934,256,873","29,031,722,465","17,884,745,691","16,658,547,098","9,530,381,106","8,532,860,067","6,845,445,488","8,497,024,581","10,057,723,308","6,920,012,640","6,683,880,989","5,153,964,734","4,079,955,516","4,941,611,391","5,255,107,069","4,375,050,000","6,338,268,750","6,023,150,000","4,607,490,000","4,279,307,250","4,054,087,290","3,511,855,125","4,042,186,750","2,823,562,500","1,659,513,875","2,578,403,750","2,390,302,500","2,101,491,000","2,648,491,500","1,711,363,094"
PeRatio,"111.9",,"21.411","18.643",,"16.338","114.355","41.408","29.482","18.46","25.83","25.651","23.681","15.564","20.515","16.637","17.734","10.105","12.691","16.82","11.901","13.154","11.978","11.127","32.782","12","10.033","15.121","17.037","14.868","12.961","25.065","24.932","27.734","29.571","27.841","24.709","21.617","18.421","29.976","45.907"
ForwardPeRatio,"23.753","11.806","10.428","15.456","26.738","14.728","22.936","21.368","21.186","15.456","17.123","21.231","13.423","13.774","13.387","12.674","12.97","11.186",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"0.178","1.275","0.48","2.736","1.183","1.913","2.137","2.096","1.388","1.418","1.592","1.112","1.181","1.157","1.246","1.255","1.016",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.83","0.551","0.761","1.929","3.582","1.77","2.91","2.532","2.477","1.836","2.154","2.762","2.496","1.553","1.619","1.234","1.132","0.797","1.078","1.352","0.989","1.027","0.91","0.838","0.786","0.752","0.656","1.061","1.145","0.856","0.662","0.658","0.688","0.829","0.774","0.401","0.75","0.774","0.648","1.35","1.089"
PbRatio,"5.957","2.828","2.682","6.053","9.978","4.604","8.019","7.857","7.439","4.533","4.95","5.518","4.876","3.246","3.149","2.421","2.108","1.695","2.108","2.948","2.227","2.454","2.397","2.36","2.031","1.807","1.611","2.71","2.987","2.186","1.802","1.831","1.922","2.746","2.437","1.273","2.316","1.996","1.702","2.531","2.911"
EnterprisesValueRevenueRatio,"1.512","1.138","1.353","2.338","3.968","1.93","3.104","2.689","2.632","1.975","2.287","2.829","2.601","1.644","1.92","1.237","1.182","0.896","1.177","1.471","1.088","1.104","0.99","0.803","0.895","0.927","0.788","1.157","1.153","0.897","0.842","0.848","0.813","1.057","0.956","0.635","1.042","0.944","0.817","1.715","1.155"
EnterprisesValueEBITDARatio,"100.891","24.639","18.781","14.678","91.522","11.453","20.269","17.557","19.747","12.986","16.63","16.66","15.738","10.2","14.635","9.518","9.366","6.194","7.678","9.964","7.014","7.277","6.878","5.577","9.573","6.477","5.335","7.417","7.902","6.423","6.236","6.208","6.298","7.518","7.148","4.778","6.384","7.567","4.896","8.613","5.305"
