name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"5,120,857,401","5,274,788,623","7,215,517,197","9,992,250,122","7,092,402,659","6,154,245,341","5,422,998,250","8,893,046,956","8,764,562,956","8,742,193,135","8,932,868,262","6,680,564,781","3,406,704,784","3,304,668,571","4,054,325,153","3,474,388,483","2,358,642,908","3,740,049,474","5,236,773,617","4,575,139,461","4,454,661,986","4,606,525,829","3,134,726,763","3,419,772,608","2,551,209,923","4,331,566,800","4,254,160,656","4,572,483,389"
EnterpriseValue,"9,560,957,401","9,957,888,623","10,680,117,197","13,472,850,122","10,593,702,659","9,949,445,341","8,787,598,250","10,893,746,956","13,093,262,956","13,057,993,135","13,128,168,262","10,494,264,781","7,308,904,784","3,932,068,571","4,807,925,153","4,440,888,483","3,708,742,908","5,181,549,474","6,768,873,617","5,961,739,461","6,154,161,986","6,521,925,829","3,931,409,763","4,331,569,608","5,141,751,923","6,904,266,800","7,081,860,656","4,612,083,389"
PeRatio,"15.145","17.146","13.126","22.641","15.162","17.021",,"25.412","20.609","33.788","47.144",,,"12.293","17.674",,"15.091","12.243","23.103","24.964","23.676","27.07",,"33.459","16.31","30.841","2,553.15","52.778"
ForwardPeRatio,"12.27","11.508","11.862","16.667","14.306","12.854","12.903","19.881","15.106","17.699","21.368","18.553","19.084","9.95","13.928","13.193",,,,,,,,,,,,
PegRatio,"0.982","2.87",,,"3.355","2.193","6.468",,"7.592","1.8","1.389","1.139","1.628","1.17","2.322","2.638",,,,,,,,,,,,
PsRatio,"0.936","0.961","1.283","1.945","1.466","1.307","1.222","1.384","1.321","1.289","1.165","0.918","0.441","0.637","1.002","0.941","0.584","0.929","1.431","1.324","1.344","1.229","1.006","1.109","0.885","1.522","1.697","3.115"
PbRatio,"9.319","12.916","33.072","78.248","289.486",,,"10.928","15.869","19.779","6.73","4.724","1.918","1.302","1.704","1.571","1.226","1.852","3.377","3.326","3.341","4.1","3.856","4.023","3.768","7.861","9.735","17.771"
EnterprisesValueRevenueRatio,"1.742","1.814","1.893","2.435","2.161","2.077","1.857","2.442","3.109","2.961","1.694","1.365","0.967","0.719","1.071","1.047","0.766","1.114","1.564","1.459","1.62","1.847","1.227","1.412","1.676","2.355","2.745","2.516"
EnterprisesValueEBITDARatio,"10.165","10.752","9.924","12.587","10.868","14.109","11.237","14.989","16.34","18.245","15.979","12.726","-6.093","6.679","7.288","6.946","7.338","7.132","9.536","8.641","8.563","9.156","5.775","6.754","7.482","10.215","13.054","11.73"
