name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"33,195,471,990","30,840,317,376","27,036,596,671","30,393,141,157","30,615,835,065","31,506,895,905","31,242,934,328","43,516,858,310","34,957,393,536","38,249,040,996","38,660,500,824","44,059,601,798","32,656,089,492","18,761,075,212","19,420,642,842"
EnterpriseValue,"42,806,471,990","40,510,317,376","38,386,596,671","43,498,141,157","43,294,835,065","44,304,895,905","38,446,934,328","49,932,858,310","42,215,393,536","43,491,040,996","42,742,500,824","45,534,601,798","34,324,089,492","18,985,075,212","21,280,642,842"
PeRatio,"15.785","13.602","6.412","5.377","25.82","9.862","5.551","11.736","9.468","9.245","9.373","13.841","11.51",,"12.884"
ForwardPeRatio,"11.962","9.881","8.224","5.977","12.563","8.34","7.31","10.917","8.889","8.396","8.85","11.274","9.99","7.283","12.658"
PegRatio,"1.81",,,,,,,,,"1.938","1.475","1.879","1.665","1.401","1.583"
PsRatio,"0.811","0.75","0.514","0.746","1.092","0.975","0.832","1.34","1.292","1.158","0.915","1.05","0.726","0.368","0.473"
PbRatio,"2.567","2.336","2.22","2.576","4.191","3.994","2.829","5.941","5.698","5.22","3.928","3.711","2.932","1.319","1.684"
EnterprisesValueRevenueRatio,"1.041","0.985","0.761","0.942","1.56","1.276","0.986","1.448","1.447","1.329","0.937","1.033","0.757","0.394","0.517"
EnterprisesValueEBITDARatio,"9.23","8.734","6.064","5.001","13.132","7.758","5.562","6.976","6.378","5.748","6.035","7.198","5.895","3.448","1.859"
