name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,647,300,000","2,544,083,460","1,727,951,109","3,164,383,906"
EnterpriseValue,"2,926,598,000","3,880,433,460","2,924,747,109","4,280,435,906"
PeRatio,"60.563",,,
PsRatio,"0.966","1.547","1.154","2.361"
PbRatio,"1.396","2.209","1.473","2.578"
EnterprisesValueRevenueRatio,"1.709","2.366","1.955","3.196"
EnterprisesValueEBITDARatio,"13.364","28.675","19.9","34.873"
