name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,10/31/2019,10/31/2018,10/31/2017
MarketCap,"984,573,021","964,993,302","944,421,740","1,406,858,934","1,375,076,075","1,407,378,256","1,245,666,528","1,435,025,709"
PeRatio,"9.86","17.793",,"7.033","7.211","16.131","10.655",
PsRatio,"9.907","17.433",,"6.99","7.206","17.78","10.568",
PbRatio,"0.937","0.919","0.869","0.961","1.012","0.951","0.813",
EnterprisesValueRevenueRatio,"15.915","28.325",,"9.936","9.101","24.236","16.328",
