name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,914,493,030","2,189,173,714","2,230,853,145","3,267,880,000","1,836,340,000","2,941,200,000","2,176,070,000","3,503,322,543","4,979,907,862","3,996,050,000","8,687,220,000"
PeRatio,"9.178","6.51","4.446","4.145","5.115","6.609","9.473","7.38","6.817","4.636","8.17"
ForwardPeRatio,"7.862","6.305","5.731","6.845","3.007","4.484","4.427","7.441","8.696","5.872","9.606"
PegRatio,"0.142",,,,,"0.179",,,,,
PsRatio,"1.633","1.719","1.284","1.723","1.17","1.746","1.132","1.729","2.046","1.458","2.427"
PbRatio,"0.694","0.755","0.719","1.2","0.815","0.908","0.584","0.994","1.289","1.029","2.09"
