name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"3,943,936,444","4,433,493,394","2,706,826,643","3,234,430,365","3,420,982,267","2,141,615,401","1,014,274,675","2,388,107,660","818,644,683","1,121,924,009","770,500,846","665,340,543","210,656,084","75,741,568","98,743,754","100,260,229","57,182,557","100,571,055","89,168,745","131,055,806","98,720,806","114,033,120","14,900,666","125,799,323","113,774,180"
EnterpriseValue,"4,367,483,444","4,844,741,394","3,023,306,643","2,989,080,365","3,231,880,267","1,980,388,401","758,561,675","2,012,817,660","652,807,683","836,211,009","623,096,846","556,988,543","137,109,084","-7,358,432","-8,223,246","-21,712,771","56,887,557","87,466,055","57,803,745","134,555,806","89,498,806","84,507,120","-12,436,334","74,549,323","83,901,180"
PeRatio,,,,,,,,,,,,,,,,"0.828",,,,,,,,,
PsRatio,"12.221","15.165","9.857","16.939","18.628","19.337",,,,,,"48.843",,"14.506","12.076","9.447","4.88","12.566","171.953","811.017","720.59","760.221","7.622","424.998","268.182"
PbRatio,"30.414",,,"6.407","9.581","7.044","3.481","5.67","3.767","3.31","3.867","4.234","1.743","0.532","0.514","0.809",,"8.754","2.642","20.842","13.645","4.349","0.635","2.107","2.655"
EnterprisesValueRevenueRatio,"14.31","15.874","12.322","15.86","19.657","14.512","77.129",,,,,"48.434",,"-1.666","-1.188","-2.093","4.863","11.617","58.329","1,027.144","653.276","563.381","-6.361","251.856","1,398.353"
EnterprisesValueEBITDARatio,"-6.616","-7.339","-6.758","-7.791","-12.908","-9.123","-2.57","-10.888","-3.835","-7.254","-7.237","-10.276","-3.423","0.124","1.328","-0.18","-4.256","-4.366","-1.133","-9.256","-3.267","-8.056","0.364","-1.929","-2.768"
