name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,055,241,317","1,049,027,258","1,164,100,667","1,584,953,238","1,367,452,485","1,399,713,747","1,242,458,928","1,223,041,030","1,069,272,184","845,265,128","1,416,823,246","1,795,178,206","1,102,825,313","621,218,320","696,987,413","229,472,555","46,155,260","353,806,605"
EnterpriseValue,"1,463,601,317","1,459,717,258","1,529,320,667","1,891,213,238","1,599,852,485","1,673,353,747","1,456,118,928","1,534,841,030","1,449,142,184","1,282,225,128","1,727,873,246","2,065,568,206","1,504,685,313","1,086,638,320","1,145,267,413","734,542,555","652,185,260","964,996,605"
PeRatio,"26.515","20.593","19.814","23.567",,"18.696","20.215",,,"14.237","20.86","30.45","31.469","11.506","16.909","18.297",,
ForwardPeRatio,"12.804","10.605",,,,,,"18.315","17.036","13.55","13.986","15.152","12.595","9.921","14.164",,,
PegRatio,,,,,,,,,"2.129","1.693","0.999","0.842","0.933","0.692","0.872",,,
PsRatio,"1.2","1.194","1.332","1.916","1.854","1.584","1.464","1.51","1.33","0.562","0.961","1.161","0.835","0.578","0.747","0.286","0.045","0.283"
PbRatio,"1.545","1.554","1.824","2.58","2.451","2.114","2.045","2.236","1.887","1.391","2.359","3.295","3.633","3.826","6.205","3.702","0.841","1.697"
EnterprisesValueRevenueRatio,"1.638","1.634","1.73","2.207","2.078","2.313","2.065","2.339","1.825","1.484","1.947","2.583","1.187","1.002","1.269","0.914","0.643","0.903"
EnterprisesValueEBITDARatio,"11.794","11.762","9.867","13.797","-41.793","12.33","9.922","12.32","4,140.406","36.139","14.815","16.859","12.217","6.598","7.844","6.672","-27.414","-20.222"
