name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"3,245,226,584","4,497,242,178","3,562,909,341","7,259,379,073","5,962,523,437","3,017,999,720","1,249,468,640"
EnterpriseValue,"2,982,379,584","4,375,501,178","3,653,657,341","7,191,384,073","6,010,456,437","3,278,274,720","1,585,161,640"
PeRatio,"19.242","70.932","19.037","36.329","61.134","42.1","33.946"
ForwardPeRatio,"14.815","18.975","14.684","28.09","31.153","25.773",
PegRatio,"1.655",,,,,"1.288",
PsRatio,"1.967","2.845","2.277","5.46","5.91","3.48","1.678"
PbRatio,"4.485","7.04","6.484","16.512","26.782","34.35",
EnterprisesValueRevenueRatio,"1.798","2.638","2.29","5.097","5.505","3.588","2.035"
EnterprisesValueEBITDARatio,"10.969","16.093","21.982","23.424","24.556","27.611","12.488"
