name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,11/30/1990,11/30/1989,11/30/1988
MarketCap,"1,111,108,832","1,017,219,535","897,337,154","1,411,621,830","620,820,390","646,974,900","453,713,701","520,408,709","431,473,055","274,118,800","232,753,392","195,652,382","176,765,741","138,745,384","139,756,575","102,450,712","65,212,553","126,376,914","159,324,433","157,687,327","142,422,178","138,883,758","103,871,433","91,865,603","70,245,289","60,332,250","76,999,375","80,663,750","73,186,750","57,047,250","40,533,000","37,410,000","23,503,000","14,700,000","8,154,375","9,893,812","8,153,625"
EnterpriseValue,"1,999,479,832","1,917,069,535","1,737,076,154","2,196,030,830","1,370,641,390","1,360,171,845","1,003,132,536","966,432,674","844,941,797","631,500,789","515,533,997","422,376,028","319,312,434","235,732,158","218,390,018","155,090,640","130,418,700","179,404,160","192,699,750","179,483,970","161,103,334","156,606,313","124,428,335","113,724,732","107,149,517","95,432,250","101,799,375","101,363,750","90,586,750","73,147,250","56,633,000","55,310,000","43,603,000","34,900,000","28,354,375","30,893,812","30,053,625"
PeRatio,"200.167",,,"42.046",,,,,,,,"471","93.909","30.032","19.615","26.5","42.5","47.08","30.275","36.977","26.678","16.676","15.929","16.459","13.014","13.095","17.861","18.688","18.648","23.214","20.486","27.885","22.619","22.321",,,
ForwardPeRatio,"200","303.03","200","2,500",,,,,,,,"38.76","36.765",,,"12.5",,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.573","4.356","4.426","6.741","3.857","4.324","3.45","4.256","4.29","3.25","2.995","2.899","3.587","3.487","3.846","3.024","1.766","3.194","3.854","3.92","3.975","3.998","3.533","3.795","3.378","3.172","4.362","5.031","8.23","4.069","3.164","3.152","2.056","1.367","1.019","1.121","1.059"
PbRatio,"2.68","2.568","3.154","6.809","7.548","4.376","2.761","2.955","3.475","2.425","2.127","2.064","2.12","2.084","1.943","1.83","1.458","2.341","2.814","2.917","2.918","3.552","3.493","3.285","3.044","2.819","3.319","3.878","4.463","5.942","5.477","6.034","5.109","4.083","2.812","3.805","3.136"
EnterprisesValueRevenueRatio,"9.05","8.677","8.873","11.799","8.378","9.279","7.741","8.579","8.516","7.747","7.217","6.79","6.819","5.996","6.421","4.844","3.715","4.619","4.519","4.562","4.689","4.635","4.229","4.727","5.748","5.376","6.065","6.498","6.121","5.459","4.567","4.81","3.964","3.561","3.082","3.551","3.903"
EnterprisesValueEBITDARatio,"20.818","19.96","24.732","19.035","21.071","16.514","87.123","17.226","16.838","17.993","17.117","16.65","16.263","15.304","13.342","12.684","12.354","17.021","15.282","14.062","11.494","10.967","10.296","13.616","12.525","11.725","13.062","19.125","18.117","17.841","14.903","17.284","13.213","11.258","6.751","7.535","14.311"
