name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000
MarketCap,"38,963,767,051","37,163,501,263","30,196,779,422","40,813,250,000","47,675,792,983","31,475,330,637","23,406,750,000","20,603,220,000","21,905,660,000","14,116,680,000","12,513,786,002","18,518,800,000","16,903,080,000","12,452,540,000","12,863,290,000","12,053,688,214","8,538,072,314","7,766,500,000","13,634,500,000","14,524,800,000","16,101,030,000","12,200,237,640","11,865,635,148","6,421,585,788","10,266,470,000","21,024,990,488"
EnterpriseValue,"41,024,767,051","38,316,501,263","31,656,779,422","42,648,250,000","49,105,792,983","32,440,330,637","23,439,750,000","20,271,220,000","21,423,660,000","13,804,680,000","12,093,786,002","18,343,800,000","17,274,080,000","12,463,540,000","11,521,290,000","13,414,688,214","9,192,072,314","8,462,500,000","13,895,500,000","13,762,800,000","14,469,030,000","11,413,237,640","11,408,635,148","5,727,585,788","9,102,470,000","20,138,990,488"
PeRatio,"30.797","27.091","27.06","31.587","49.062","45.986","22.68","71.198","35.067","30.257","22.082","26.966","18.94","11.006","13.007","29.492","51.542","11.866","23.471","10.92","114.321","41.767",,,,"27.899"
ForwardPeRatio,"24.51","22.727","18.051","24.938","34.014","28.09","22.272","21.978","27.027","20.04","19.194","16.313","15.015","8.475","11.779",,,,,,,,,,,
PegRatio,"2.313","2.808","2.42","2.263","2.49","2.731","1.984","1.942","2.336","1.77",,"1.632","3.575","0.717","0.785",,,,,,,,,,,
PsRatio,"6.098","5.892","4.379","6.285","7.904","6.098","4.77","4.402","5.047","3.482","1.821","2.706","2.595","1.853","1.989","2.417","1.806","1.426","2.76","3.157","3.114","1.73","1.946","1.064","1.215","1.956"
PbRatio,"6.606","6.296","5.433","8.017","9.616","6.272","4.931","4.514","4.754","3.25","3.055","3.285","3.531","2.403","2.986","4.297","3.439","3.035","4.216","3.982","3.945","3.665","4.202","1.388","1.814","3.993"
EnterprisesValueRevenueRatio,"6.302","5.898","4.526","6.405","7.995","6.211","4.605","4.215","4.876","3.346","1.733","2.661","2.529","1.817","1.742","2.664","1.917","1.466","2.564","2.768","2.816","1.623","1.884","0.953","1.084","1.869"
EnterprisesValueEBITDARatio,"21.892","20.425","18.069","22.364","30.943","27.539","19.197","16.739","20.963","16.146","11.055","13.918","12.939","8.625","8.404","16.916","29.844","8.497","17.93","21.708","39.425","17.086","-31.868","-6.568","-206.874","13.01"
