name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"3,901,751,465","4,129,911,772","2,981,075,243","3,850,448,359","2,999,741,611","2,419,157,682","1,575,194,506","1,570,024,044","1,460,384,816"
EnterpriseValue,"4,537,483,465","4,665,954,772","3,306,878,243","3,850,455,359","3,265,559,611","2,781,307,682","1,923,027,506","1,960,629,044","2,254,028,816"
PeRatio,"20.901","18.97","17.916","17.576","32.959","21.667","15.842","26.853","45.227"
ForwardPeRatio,"19.646","21.053","15.873","22.422","24.45","19.121","12.854","16.611","17.452"
PegRatio,,,,,,"3.824","2.57","4.15","5.814"
PsRatio,"1.742","1.799","1.395","1.86","1.952","1.49","0.964","1.02","0.939"
PbRatio,"4.515","4.449","2.835","3.383","3.12","2.583","1.78","1.937","5.679"
EnterprisesValueRevenueRatio,"1.905","1.959","1.457","1.793","2.026","1.654","1.177","1.257","1.434"
EnterprisesValueEBITDARatio,"13.481","13.863","10.493","13.017","19.066","12.218","9.159","9.361","12.432"
