name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"20,382,984,121","17,212,750,273","17,207,214,576","12,805,589,654","8,282,439,167","7,401,590,097","5,197,245,282","5,153,464,028","3,139,151,071","3,818,212,461","4,327,795,048","4,794,214,516","2,993,181,058","3,370,958,901","3,898,277,206"
EnterpriseValue,"23,880,366,121","19,768,949,273","18,915,474,576","14,774,442,654","10,060,522,167","9,050,297,097","6,876,119,282","7,058,975,028","4,624,032,071","5,100,176,461","5,380,893,048","5,734,816,516","3,831,646,058","4,028,905,901","4,859,659,206"
PeRatio,"19.998","15.432","27.714","28.185","17.284","14.347","14.612","24.212","18.056","21.872","26.361","28.689","20.555","241.889",
ForwardPeRatio,"17.857","14.815","12.18","17.857","16.129","12.376","9.931",,"15.625","19.38","15.773","19.121","13.793","14.641",
PegRatio,"1.24","1.03","0.41","0.888","2.796","0.859",,,,,"0.91","1.103","0.796","0.845",
PsRatio,"2.12","1.847","2.106","1.812","1.471","1.446","1.123","1.256","0.79","0.957","1.047","1.261","0.854","0.948","1.045"
PbRatio,"9.804","8.128","8.568","7.922","6.859","7.257","5.306","5.453","3.974","4.039","4.07","4.392","2.626","2.54","3.321"
EnterprisesValueRevenueRatio,"2.375","1.967","2.199","1.914","1.713","1.609","1.325","1.649","1.142","1.193","1.23","1.385","1.047","1.158","1.561"
EnterprisesValueEBITDARatio,"12.026","9.955","12.401","15.777","11.069","8.762","7.944","11.885","9.103","11.251","12.144","13.454","10.158","9.498","55.479"
