name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,052,824,267","2,356,364,054","5,245,251,728","8,720,476,980"
EnterpriseValue,"2,503,824,267","4,016,364,054","6,088,251,728","9,766,476,980"
PeRatio,"36.5","45.158","29.103","139.809"
ForwardPeRatio,"7.231","5.974","10.331","21.505"
PsRatio,"0.427","0.895","2.192","4.32"
PbRatio,"0.51","1.183","3.076","5.405"
EnterprisesValueRevenueRatio,"0.942","1.518","2.497","4.798"
EnterprisesValueEBITDARatio,"4.862","8.675","10.814","24.049"
