name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"2,433,083,456","2,878,248,047","8,498,267,463","6,095,396,792","3,889,837,913","2,955,993,744","2,359,758,632","1,042,810,639","603,319,560","587,382,226","663,590,801","411,699,357","353,764,433","425,392,282","225,353,385","79,154,397","250,857,594","291,974,008","185,648,622","126,601,661"
EnterpriseValue,"2,399,963,862","2,519,356,200","8,581,353,123","6,337,331,026","4,063,857,372","2,933,813,516","2,443,304,362","928,744,180","475,698,647","502,237,733","568,444,699","347,908,598","292,257,119","351,304,170","160,660,381","-22,148,748","127,706,156","238,851,982","185,648,622","126,601,661"
PeRatio,"61.089",,"27.969","331.492","55.958","41.452","67.222","56.647","45.886",,,"130.246","23.083","92.233",,,,,,
ForwardPeRatio,"59.88","52.083","500","151.515","91.743","44.053",,"147.059","62.112","133.333","169.492","131.579",,,,,,,,
PegRatio,,,,,,,,,"2.3",,,,,,,,,,,
PsRatio,"2.71","3.822","12.017","9.273","8.327","7.524","8.851","6.364","4.572","5.551","5.151","3.501","3.493","5.458","4.979","1.795","2.255","1.172",,
PbRatio,"1.954","2.186","7.464","10.328","7.485","6.654","6.241","5.068","3.081","3.025","2.685","2.024","1.835","2.42","1.953","0.543","0.447","0.548",,
EnterprisesValueRevenueRatio,"2.924","3.353","13.885","12.651","9.103","7.815","9.263","5.646","3.726","5.612","6.615","3.987","3.647","6.357","3.764","-0.559","2.348","5.887","2.896","65.38"
EnterprisesValueEBITDARatio,"-37.94","-42.594","27.343","70.132","35.984","27.708","51.339","20.031","18.186","100.488","-45.068","61.457","21.94","34.307","-4.056","0.316","-21.719","-10.783","-10.07","-4.502"
