name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"805,617,085","987,676,200","792,058,240","1,608,428,383","1,173,108,902","1,101,059,800","970,392,325","1,061,911,920","870,004,000","1,222,889,868","4,232,188,672","6,628,731,802","3,075,552,829","644,698,690","679,626,391","351,104,443","217,331,642","542,913,852","318,649,769","252,993,056","350,427,110","277,518,501","50,962,684","41,093,683","16,080,734","44,236,166","28,693,364","69,888,093","109,595,573","79,347,825","15,784,044"
EnterpriseValue,"661,692,085","822,316,200","462,045,240","1,104,424,383","884,177,902","776,296,800","646,445,325","773,831,920","532,275,000","885,160,868","3,815,834,672","6,007,833,802","2,916,529,829","626,419,699","643,274,102","283,095,923","184,550,788","499,444,489","290,554,442","207,529,298","294,577,265","232,024,160","38,987,456","33,283,582","8,547,423","36,251,428","24,393,364","60,988,093","105,895,573","73,947,825","16,184,044"
PeRatio,,,,,,,,,,,,,"222.639","34.557","74.182","86.2","16.538","39.152","30.495","27.789","39.482","42.266","17.054","14.565","5.666","19.593",,"127.783","94.596",,
ForwardPeRatio,,"31.546","45.455",,,,"1,250","33.223","33.445","79.365","28.818","64.935","47.619","27.027","40.65",,,,,,,,,,,,,,,,
PegRatio,,,,,,,"157.775","0.915","0.978","3.615","0.993","0.831","1.732","1.558","2.213",,,,,,,,,,,,,,,,
PsRatio,"1.264","1.541","1.189","2.562","2.106","1.676","1.451","1.593","1.287","1.629","5.987","12.512","8.853","4.52","5.89","3.553","1.82","4.965","3.341","3.432","5.118","5.145","1.342","0.98","0.422","1.115","0.902","2.338","4.786","9.843","6.034"
PbRatio,"0.91","1.118","0.839","1.692","1.637","0.953","0.859","0.944","0.76","0.863","1.617","2.658","1.957","3.67","4.463","2.709","1.773","4.384","3.435","2.75","4.128","3.756","1.555","1.313","0.552","1.537","1.021","2.111","4.151","7.085","26.307"
EnterprisesValueRevenueRatio,"1.054","1.31","0.709","1.819","1.698","1.22","0.975","1.158","0.792","1.272","5.087","12.403","13.55","4.018","5.459","2.878","1.482","4.45","2.799","2.505","4.189","4.559","0.979","0.886","0.24","0.964","0.753","2.058","4.624","7.179","4.259"
EnterprisesValueEBITDARatio,"-17.139","-21.3","177.029","-47.881","-43.594","19.782","12.336","21.429","86.352","-2.555","101.593","93.494","79.645","15.918","28.201","20.107","6.687","21.301","14.924","12.054","18.781","20.576","6.482","5.771","3.865","8.268","10.164","29.949","33.092","123.246","-16.184"
