name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"1,094,276,298","851,117,194","346,688,442","846,377,072","407,187,769","354,452,346","424,605,451","292,480,364","402,151,926","358,685,121","440,577,894","585,250,838","226,143,994","49,516,234","50,139,599","50,361,753","36,923,260"
EnterpriseValue,"767,701,298","736,886,194","204,195,442","357,904,072","160,921,769","312,572,346","424,066,451","236,353,364","248,443,926","158,790,121","265,119,894","351,622,838","-4,070,006","-12,439,766","-4,709,401","6,908,753","-44,136,740"
PeRatio,"14.39","20.909",,"146.561","13.584","29.643","11.734",,"11.378","5.685","8.037","9.64","6.884","8.258","9.975","5.132","2.577"
ForwardPeRatio,"10.46","12.903",,,,,,,,,"6.631","8.696","6.281","5.411","8.375",,
PsRatio,"2.202","1.783","0.751","1.971","1.902","1.506","2.305","1.088","1.725","1.379","1.893","2.6","1.261","0.767","0.786","0.819","0.657"
PbRatio,"3.369","4.257","1.954","2.903","2.039","1.924","2.21","1.357","1.56","1.565","2.453","3.514","1.865","0.84","1.075","1.11","0.987"
EnterprisesValueRevenueRatio,"1.396","1.34","0.415","0.889","0.584","1.295","1.833","0.967","0.962","0.555","0.996","1.458","-0.025","-0.134","-0.069","0.101","-0.891"
