name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"4,608,430,708","4,137,366,292","2,177,078,716","2,366,105,910","5,103,573,400"
EnterpriseValue,"4,597,678,708","4,148,696,292","2,174,480,716","2,348,421,910","4,834,810,400"
PsRatio,"7.922","7.42","4.589","5.649","14.097"
PbRatio,"18.217","18.792","10.19","10.553","23.351"
EnterprisesValueRevenueRatio,"8.032","7.248","4.423","5.519","12.904"
EnterprisesValueEBITDARatio,"80.73","72.847","40.973","56.129","-66.648"
