name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"1,275,380,663","971,342,205","1,107,966,321","1,869,386,255","1,319,885,895","1,037,932,524","542,828,198","620,406,026","600,393,650","398,436,384","326,267,988","374,467,791","210,675,652","205,961,248","247,333,487","153,744,699","88,731,429","167,311,954","161,832,000","135,960,000","224,400,000","184,356,000","81,600,000","151,111,289","273,254,144","388,824,747","231,200,000"
EnterpriseValue,"1,441,248,663","1,196,689,205","1,371,037,321","2,112,380,255","1,544,089,895","1,271,134,524","662,026,198","718,605,026","564,917,650","452,092,384","384,460,988","348,666,791","190,305,652","154,578,248","156,250,487","28,780,699","20,503,429","91,574,954","241,296,000","55,885,000","137,613,000","214,993,000","100,416,000","117,701,289","67,605,144","248,929,747","106,800,000"
PeRatio,"18.108","16.047","13.554","37.911","29.585","27.296","22.137","53.355","7.709","16.037","2.381","16.405","9.006","4.659","13.61","11.09","7.42","13.28","204.333","25.122","26.154","71.125",,,"4.968","8.507","8.013"
ForwardPeRatio,,,,,,,,,,,,"8.326","6.653",,,,,,,,,,,,,,
PsRatio,"0.504","0.384","0.424","0.831","0.711","0.639","0.372","0.469","0.731","0.505","0.465","0.448","0.287","0.316","0.455","0.32","0.146","0.33","0.304","0.247","0.402","0.479","0.293","0.401","0.72","1.173","0.824"
PbRatio,"2.032","1.717","1.98","3.648","2.941","2.51","1.462","1.703","1.625","0.99","0.848","1.419","0.859","0.919","1.273","0.496","0.522","0.843","0.939","0.818","1.201","1.047","0.532","0.884","1.169","2.132","1.696"
EnterprisesValueRevenueRatio,"0.533","0.438","0.528","0.922","0.84","0.772","0.456","0.548","0.675","0.599","0.562","0.444","0.256","0.243","0.284","0.061","0.035","0.186","0.453","0.11","0.301","0.586","0.354","0.312","0.178","0.742","0.413"
EnterprisesValueEBITDARatio,"5.536","4.864","5.076","11.351","9.681","9.213","7.995","9.646","9.587","8.529","8.47","5.832","2.267","2.83","2.32","0.48","0.387","2.128","21.805","2.522","3.541","6.966","11.843","2.883","2.986","4.9","2.848"
