name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"2,207,831,781","2,157,506,587","1,507,418,194","2,210,678,640","1,676,132,640","2,105,715,750","1,637,538,000","742,402,528"
EnterpriseValue,"2,701,142,781","2,551,926,587","1,697,663,194","975,042,640","2,851,097,640","3,952,814,750","4,412,237,000","3,447,848,528"
PeRatio,"18.932","21.092","96.2",,"22.75",,"22.746",
ForwardPeRatio,"17.391",,,,"16.921","15.314","28.249","18.832"
PegRatio,"1.147",,,,,,,"1.569"
PsRatio,"1.49","1.531","1.396","2.239","0.984","1.19","0.709","0.592"
PbRatio,"2.324","2.234","1.735","1.781","1.632","1.303","1.724","1.639"
EnterprisesValueRevenueRatio,"1.82","1.719","1.367","0.897","2.782","3.261","3.855","1.034"
EnterprisesValueEBITDARatio,"7.14","6.746","4.839","18.048","-22.587","12.298","14.311","6.594"
