name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"896,084,233","1,512,456,002","1,456,505,230","4,125,744,000","5,770,805,000","6,549,858,000","8,418,060,000","5,593,482,113","4,479,397,490","4,970,574,000","3,475,940,000","7,956,570,000","3,521,286,000","6,010,393,857","4,026,993,000","2,442,314,000","1,331,152,000","2,594,032,000","2,875,456,000","2,144,508,343","1,071,594,728"
EnterpriseValue,"3,090,384,233","3,781,056,002","3,901,805,230","6,450,844,000","7,370,105,000","7,837,258,000","9,754,160,000","6,237,882,113","5,133,997,490","5,810,774,000","4,625,725,000","8,014,101,000","3,675,359,000","5,970,932,857","4,014,609,000","2,686,535,000","1,662,305,000","2,771,777,000","2,939,974,000","2,327,656,343","1,356,234,728"
PeRatio,"6.324","8.16","4.831","9.453","18.624","22.38","45.346","15.356","16.891","12.859","11.154","16.227","8.133","16.749","14.64","12.599","6.452","15.316","22.562","83.385",
ForwardPeRatio,"3.905","4.359","3.542","7.413","11.442","14.903",,"11.574","9.551","11.087","6.017","12.97","7.22",,,"11.025",,,,,
PegRatio,,,,,,,,,,,"0.421","0.837","0.48",,,"0.647",,,,,
PsRatio,"0.178","0.303","0.281","0.788","1.241","1.409","1.859","1.319","0.912","1.014","0.711","1.861","0.953","1.941","1.557","1.101","0.604","1.365","1.641","0.571","0.657"
PbRatio,,,,,,,,"25.449","36.231",,,"17.464","8.369","11.585","8.265","6.797","5.507","14.234","9.606","17.377","17.333"
EnterprisesValueRevenueRatio,"0.61","0.747","0.75","1.112","1.33","1.607","1.994","1.409","1.144","1.3","0.933","1.661","0.903","1.728","1.468","1.156","0.705","1.292","1.559","1.486","1.036"
EnterprisesValueEBITDARatio,"6.409","7.841","5.742","7.853","9.831","11.163","13.082","8.524","9.13","8.484","7.631","9.679","4.953","9.308","8.758","7.401","4.363","7.959","10.234","9.096","7.158"
