name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"953,844,007","1,068,924,402","808,040,487","1,015,833,327","753,722,831","980,182,522","808,773,640","793,115,905","824,885,337","551,892,172","515,740,280","510,461,693","442,996,090","479,870,003","497,214,894","428,641,524","560,459,236","335,493,491","516,866,162","397,226,917","468,247,042","334,675,222","189,991,526","217,618,129","102,977,863","143,044,447","221,469,399"
PeRatio,"10.641","12.15","9.237","11.823","8.467","11.729","12.331","15.518","18.919","16.61","20.773","16.47","3.714","5.196","7.661","10.198","16.79",,"15.447","11.888","15.669","11.976","9.391","12.848","7.255","12.061","15.512"
ForwardPeRatio,,,,,,,,,,,,"12.837","4.613","5.247","7.53",,,,,,,,,,,,
PsRatio,"2.755","3.151","2.78","3.39","2.463","3.33","2.897","3.269","4.195","3.375","3.395","3.164","1.659","1.688","2.036","1.893","3.226","2.595","4.02","3.496","4.343","2.984","2.165","2.834","1.468","2.571","3.691"
PbRatio,"1.045","1.195","0.961","1.211","0.93","1.178","1.195","1.252","1.373","0.96","0.925","0.936","0.825","1.059","1.339","1.356","2.031","1.348","2.219","1.857","2.388","1.976","1.26","1.739","0.917","1.378","2.134"
