name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,084,246,399","865,835,539","1,882,332,277","5,509,347,200","2,710,934,745"
EnterpriseValue,"1,120,251,399","900,909,539","1,798,983,277","5,548,357,200","3,082,764,745"
PeRatio,,"36.389","7.95","42.06","42.717"
ForwardPeRatio,,,"28.736","30.769","49.02"
PsRatio,"3.741","2.54","4.039","8.229","11.256"
PbRatio,"2.602","1.667","3.741","18.204",
EnterprisesValueRevenueRatio,"3.877","3.118","2.037","6.942","10.851"
EnterprisesValueEBITDARatio,"1.572","1.265","2.949","9.332","22.295"
