name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,263,501,039","1,370,959,828","1,365,345,768","1,503,394,759","1,172,414,367","1,506,691,230","1,199,388,475","1,456,121,241","1,176,017,308","591,974,776","565,463,865","503,465,257","403,019,446","432,982,632","371,955,763","258,377,267","652,803,029","723,535,298","494,558,805","449,220,262","430,092,061","370,474,389","316,388,338","293,439,475","268,055,592","306,160,017","249,998,081","190,289,812","156,458,047"
PeRatio,"10.491","10.607","11.236","12.384","11.776","14.785","14.267","19.697","20.797","17.05","18.6","21.481","21.136","15.152","17.407",,,"17.575","17.595","16.579","19.147","18.69","17.809","18.678","16.039","25.138","22.531","18.582","17.164"
ForwardPeRatio,"11.161","12.107","9.091","13.495","12.107","13.038",,"14.793","17.452",,"14.306","16.34","15.848","14.286","14.144",,,,,,,,,,,,,,
PegRatio,,,,,,,,"2.464","2.907",,"2.044","2.334",,"14.286","1.768",,,,,,,,,,,,,,
PsRatio,"2.912","3.077","3.189","3.759","2.95","3.844","3.354","4.575","4.784","3.507","3.566","3.032","2.384","2.3","1.747","0.901","3.637","3.864","4.827","4.764","5.396","5.091","4.68","4.497","4.457","5.862","5.396","4.484","16.185"
PbRatio,"0.993","1.152","1.235","1.128","0.934","1.239","1.234","1.743","1.974","1.593","1.582","1.473","0.986","1.063","0.885","0.787","1.435","1.366","2.752","2.719","3.097","2.96","2.747","2.774","3.04","3.72","2.87","2.341","2.131"
