name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"5,237,816,046","4,184,252,430","2,534,019,093","4,138,052,450","5,781,582,897","2,136,000,919","1,143,044,420","660,619,702","343,513,098","284,728,620","570,969,914"
EnterpriseValue,"5,366,000,046","4,271,637,430","2,352,756,093","3,974,641,450","5,696,150,623","2,174,033,649","1,142,194,357","664,050,358","349,016,785","486,111,895","772,353,189"
PeRatio,"1,214.331",,,,"1,069.887",,,,,,
ForwardPeRatio,,,,,"270.27","107.527","116.279",,"112.36","94.34","100"
PegRatio,,,,,,,,,"28.194","3.773",
PsRatio,"6.812","5.821","4.355","10.212","18.639","9.129","6.104","4.329","2.639","2.575","6.783"
PbRatio,"5.494","4.458","2.461","5.719","14.656","17.257","9.786","5.971","3.282","2.771",
EnterprisesValueRevenueRatio,"6.997","5.57","3.952","9.341","17.868","8.842","5.911","4.358","2.691","4.184","8.902"
EnterprisesValueEBITDARatio,"130.56","103.933","-149.685","683.163","296.458","138.703","125.792","70.526","46.595","111.116","-2,401.058"
