name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"3,063,795,775","4,351,295,572","3,941,709,528","3,067,803,705","1,234,516,992","2,346,553,617","1,672,233,709","4,160,640,497","7,333,041,329","5,865,534,614","10,350,593,310","15,302,351,303","14,231,568,246","12,573,151,331","11,792,917,028","7,896,866,024","2,476,817,640"
EnterpriseValue,"5,068,228,936","6,627,540,285","4,942,929,700","4,876,948,958","3,223,522,293","5,120,641,915","4,705,506,911","7,436,182,627","10,154,245,642","9,039,748,813","12,554,243,190","16,687,240,997","15,713,824,959","13,549,158,728","12,798,299,166","8,391,599,096","3,231,203,835"
PeRatio,"9.477","17.635","2.677","1.773",,,,,,,"29.873","459.507","66.008","65.278","556.565",,"6.495"
ForwardPeRatio,"6.317","7.22","4.437","5.528","20.704","16.695","4.869","106.383","181.818",,"35.088","37.037","53.476",,,,
PsRatio,"1.014","1.216","1.258","1.374","0.798","0.935","0.562","1.662","3.748","2.464","2.62","4.695","4.632","6.359","7.164","7.159","2.501"
PbRatio,"0.66","0.996","0.74","0.74","0.543","0.484","0.254","0.565","0.983","0.771","1.179","1.886","1.636","2.163","2.152","2.072","1.634"
EnterprisesValueRevenueRatio,"1.7","2.121","1.503","2.238","2.07","1.952","1.597","2.98","5.522","4.112","3.48","5.312","5.801","7.165","8.627","9.857","3.24"
EnterprisesValueEBITDARatio,"3.61","6.381","1.72","0.864","2.871","3.012","4.491","5.399","10.458","4.673","6.423","9.978","9.067","10.389","15.398","19.802","5.224"
