name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999
MarketCap,"9,715,369,545","7,481,939,286","6,153,056,090","6,142,293,388","5,134,075,551","3,778,349,365","2,387,959,283","2,165,587,429","1,644,938,488","1,345,956,407","1,161,097,202","912,826,980","587,196,504","500,704,359","428,036,449","362,659,432","148,942,720","199,016,713","180,346,235","138,053,682","72,049,285","127,002,130","160,329,248","327,477,917","1,383,261,845","1,212,020,010","317,611,707"
EnterpriseValue,"9,541,029,545","7,208,251,286","5,923,299,090","5,982,601,388","5,032,717,551","3,772,454,365","2,405,789,283","2,187,299,429","1,570,303,488","1,322,595,407","1,137,736,202","880,772,980","546,809,504","435,157,359","358,392,449","268,764,432","95,419,720","154,925,713","154,238,235","111,945,682","50,291,285","96,676,130","202,608,248","282,391,917","1,226,336,845","1,193,720,010","282,312,733"
PeRatio,"72.462","66.863","68.887","74.255","113.074","109.293","81.737","83.382","72.833","74.167","72.952","65.364","47.05","42.316","38.722","16.472","6.535","8.744","45.344","48.429",,,,,,,
ForwardPeRatio,"51.282","45.045","50.761","53.476","62.893","67.568","47.847","31.949","22.371","19.305","20.284","16.921","14.706","15.601","13.699",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.409","1.175","1.022","1.561","1.37",,,,,,,,,,,,
PsRatio,"15.796","13.816","13.328","15.445","15.404","11.605","9.016","9.615","8.397","7.507","6.304","6.369","4.894","4.472","4.42","4.555","2.273","3.331","3.477","3.084","1.553","2.435","2.278","4.01","18.805","25.223","5.69"
PbRatio,"7.221","6.286","5.909","6.221","5.925","4.662","4.568","4.52","3.932","3.33","2.901","3.736","2.604","2.297","2.094","2.053","1.277","1.766","2.874","3.594","2.016","1.234","1.036","1.108","4.603","16.019","7.72"
EnterprisesValueRevenueRatio,"15.102","13.11","12.516","14.745","14.825","12.068","8.985","9.652","7.891","7.297","6.818","6.083","4.458","3.818","3.614","3.809","1.438","2.625","2.967","2.448","1.084","1.544","2.879","3.551","18.4","27.338","6.86"
EnterprisesValueEBITDARatio,"37.461","33.731","31.069","36.747","39.79","35.627","28.909","30.669","24.507","24.224","26.287","23.197","17.091","14.575","16.411","14.956","6.043","11.631","14.757","3.647","-1.529","-12.091","-1.758","-31.641","-1,486.469","-65.168","349.146"
