name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"944,010,647","958,330,241","924,780,524","2,443,242,082","930,858,825","1,120,118,463","1,129,954,870","1,713,412,005","2,070,018,037","4,195,868,761","9,397,531,049"
PeRatio,"23.75","18.208","3.088",,,,,,,,"1,265"
ForwardPeRatio,"30.581","39.683","4.861","13.514",,"31.348","15.385","45.872","87.719","58.14","126.582"
PsRatio,"1.073","1.013","0.813","4.036","2.401","1.694","1.93","3.57","4.664","13.676","63.359"
PbRatio,"0.754","0.799","0.836","3.036","1.268","1.262","1.305","1.736","2.14","4.131","66.395"
