name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"2,513,727,442","2,443,815,310","1,764,447,544","1,872,524,226","1,706,155,188","1,918,895,328","1,632,852,949","1,947,693,114","1,873,715,643","2,013,533,276","3,118,518,781","2,996,066,817","1,894,042,333"
EnterpriseValue,"4,490,008,442","4,483,974,310","3,656,132,544","3,831,942,226","3,924,021,188","4,261,330,328","2,705,028,949","3,049,688,114","3,007,849,643","3,277,616,276","4,386,939,781","4,273,517,817","3,126,792,333"
PeRatio,"11.277","10.543","19.725","16.651",,"17.516","15.557","26.675","33.389","16.24","24.515","18.189","35.545"
ForwardPeRatio,"11.299","10.471","7.082","8.361","17.668",,,,"12.516","12.107",,,
PsRatio,"0.596","0.599","0.463","0.561","0.503","0.486","0.404","0.532","0.495","0.484","0.722","0.753","0.45"
PbRatio,"6.144","6.173","7.398","11.717","332.325","13.3","32.427","76.456","8.263","4.908","5.521","7.162","8.839"
EnterprisesValueRevenueRatio,"0.961","0.96","0.828","0.93","1.238","1.029","0.656","0.722","0.706","0.749","0.987","1.035","0.784"
EnterprisesValueEBITDARatio,"8.696","8.685","9.757","8.148","757.241","10.99","7.799","8.845","10.294","7.852","11.839","10.392","9.91"
