name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995
MarketCap,"1,445,398,568","1,586,263,635","1,775,297,370","1,792,828,511","1,618,227,818","1,777,066,633","1,750,817,268","1,716,839,710","1,826,490,475","1,364,062,558","1,186,859,806","1,392,922,078","1,136,946,934","1,212,923,859","1,299,000,740","1,246,933,739","1,036,673,135","1,290,778,807","1,373,805,310","1,078,397,101","1,098,290,564","764,534,513","628,130,990","497,980,923","325,605,286","473,550,728","740,696,255","362,327,999","262,980,000","222,360,599"
PeRatio,"10.727","11.345","13.706","11.328","21.966","15.689","17.464","17.611","43.976","19.985","17.9","21.42","17.853","20.733","22.222","37.567","21.596","26.838","25.193","19.108","22.019","18.425","20.641","18.103","12.061","23.809","35.14","25.833","8.654","20.926"
ForwardPeRatio,"12.225","13.423","11.655","16.103","13.263","14.728","15.974","18.382","16.695","17.731","17.889","18.519","13.21","17.637","17.986",,,,,,,,,,,,,,,
PegRatio,,,,,,,"2.283","1.839",,,"3.58","3.706","2.642","3.526","3.596",,,,,,,,,,,,,,,
PsRatio,"2.636","2.844","3.481","3.474","2.915","3.888","4.119","3.895","4.771","3.875","3.58","4.278","3.546","3.934","4.014","4.282","4.025","5.778","6.299","4.942","5.811","4.664","4.499","3.989","2.76","4.879","8.457","4.491","3.908","3.304"
PbRatio,"0.932","1.059","1.217","1.148","1.046","1.315","1.411","1.421","1.577","1.175","1.102","1.223","1.008","1.039","0.994","0.947","1.689","2.106","2.243","1.852","2.197","2.142","2.093","1.839","1.314","2.026","3.399","1.825","1.394","1.244"
