name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"224,559,108,893","199,149,371,505","160,663,461,847","176,222,316,911","137,893,341,336","113,769,617,817","85,391,583,945","44,285,710,145","33,444,735,855","29,171,617,689","37,476,733,932","38,246,226,335","32,422,316,586","32,044,293,863","29,022,552,537","24,613,216,377","18,306,465,330","27,788,882,630","19,036,673,993","17,071,062,795","14,287,867,150","12,456,479,393","9,374,227,905","8,958,391,910","7,072,614,041","8,002,341,072","5,554,377,750","7,081,785,000","7,264,337,614","4,725,663,536","2,826,191,500","2,235,231,250","2,195,255,000"
EnterpriseValue,"240,210,108,893","213,258,371,505","172,245,461,847","188,249,316,911","150,497,341,336","125,942,617,817","93,103,583,945","52,915,710,145","42,659,735,855","38,552,617,689","46,429,733,932","47,138,226,335","39,627,316,586","38,229,293,863","34,540,552,537","29,623,216,377","23,299,465,330","31,963,882,630","22,188,673,993","20,324,062,795","17,787,867,150","15,222,479,393","12,083,227,905","11,908,391,910","10,304,614,041","10,996,341,072","8,869,377,750","10,418,785,000","10,541,337,614","6,126,663,536","4,016,191,500","3,561,231,250","3,623,255,000"
PeRatio,"37.037","33.971","43.203","51.021","63.041","19.284","31.651","27.523","22.237","20.855","20.598","22.973","19.51","23.756","24.862","20.027","15.621","24.506","20.818","25.34","21.024","21.582","17.348","20.928","15.197","18.498","13.558","17.787","26.06","19.106","15.074","15.684","26.172"
ForwardPeRatio,"30.121","26.596","25.253","29.586","28.902","26.596","21.505","24.155","19.531","16.639","19.194","19.048","17.241","17.986","17.857",,"14.97",,,,,,,,,,,,,,,,
PegRatio,"3.008","1.476","2.676","2.402","2.417","1.443","1.19","1.657","1.914","2.151","2.445","2.171","2.284","1.722","1.599",,"1.393",,,,,,,,,,,,,,,,
PsRatio,"6.987","6.261","4.914","6.111","5.203","4.142","3.775","4.008","3.213","2.666","3.128","3.323","2.943","2.977","2.939","2.801","1.75","3.065","2.377","2.356","2.219","2.253","1.856","1.751","1.44","1.759","1.191","1.565","1.652","1.569","1.092","0.925","0.839"
PbRatio,"5.654","5.12","4.269","3.976","2.986","2.324","13.702","7.091","6.366","6.841","5.72","6.159","5.347","5.547","5.011","4.631","4.566","5.404","4.236","4.408","3.96","4.034","4.006","3.617","2.943","3.494","2.382","3.337","3.776","4.509","3.459","3.52","4.035"
EnterprisesValueRevenueRatio,"7.311","6.491","5.163","6.113","5.524","4.462","6.276","4.659","4.05","3.578","3.783","3.953","3.531","3.398","3.414","3.308","2.158","3.4","2.666","2.655","2.698","2.712","2.356","2.309","2.043","2.37","1.835","2.2","2.369","1.947","1.481","1.461","1.391"
EnterprisesValueEBITDARatio,"19.662","17.456","17.29","19.007","18.209","16.048","12.963","14.407","12.696","11.25","12.29","12.611","11.476","10.967","11.46","12.236","8.473","12.486","10.017","10.38","10.582","10.579","8.594","9.167","8.748","9.171","6.771","8.127","9.37","7.545","5.449","5.926","5.289"
